station_id,lat,lon,station_name,global_y,global_x
0,-12.25,-75.25,station_204-209,204,209
1,-12.75,-75.25,station_205-209,205,209
2,-5.25,-44.25,station_190-271,190,271
3,-3.75,-56.75,station_187-246,187,246
