station_id,lat,lon,station_name,global_y,global_x
2525,-15.25,-62.25,station_210-235,210,235
2526,-15.25,-61.75,station_210-236,210,236
2527,-15.25,-61.25,station_210-237,210,237
2528,-15.25,-60.75,station_210-238,210,238
2529,-15.25,-60.25,station_210-239,210,239
2530,-15.25,-59.75,station_210-240,210,240
2531,-15.25,-59.25,station_210-241,210,241
2532,-15.25,-58.75,station_210-242,210,242
2533,-15.25,-58.25,station_210-243,210,243
2534,-15.25,-57.75,station_210-244,210,244
2535,-15.25,-57.25,station_210-245,210,245
2536,-15.25,-56.75,station_210-246,210,246
2537,-15.25,-56.25,station_210-247,210,247
2538,-15.25,-55.75,station_210-248,210,248
2539,-15.25,-55.25,station_210-249,210,249
2540,-15.25,-54.75,station_210-250,210,250
2541,-15.25,-54.25,station_210-251,210,251
2542,-15.25,-53.75,station_210-252,210,252
2543,-15.25,-53.25,station_210-253,210,253
2544,-15.25,-52.75,station_210-254,210,254
2545,-15.25,-52.25,station_210-255,210,255
2546,-15.25,-51.75,station_210-256,210,256
2547,-15.25,-51.25,station_210-257,210,257
2548,-15.25,-50.75,station_210-258,210,258
2549,-15.25,-50.25,station_210-259,210,259
2550,-15.25,-49.75,station_210-260,210,260
2551,-15.25,-49.25,station_210-261,210,261
2552,-15.25,-48.75,station_210-262,210,262
2553,-15.25,-48.25,station_210-263,210,263
2554,-15.25,-47.75,station_210-264,210,264
2555,-15.25,-47.25,station_210-265,210,265
2556,-15.75,-68.25,station_211-223,211,223
2557,-15.75,-67.75,station_211-224,211,224
2558,-15.75,-67.25,station_211-225,211,225
2559,-15.75,-66.75,station_211-226,211,226
2560,-15.75,-66.25,station_211-227,211,227
2561,-15.75,-65.75,station_211-228,211,228
2562,-15.75,-65.25,station_211-229,211,229
2563,-15.75,-64.75,station_211-230,211,230
2564,-15.75,-64.25,station_211-231,211,231
2565,-15.75,-63.75,station_211-232,211,232
2566,-15.75,-63.25,station_211-233,211,233
2567,-15.75,-62.75,station_211-234,211,234
2568,-15.75,-62.25,station_211-235,211,235
2569,-15.75,-61.75,station_211-236,211,236
2570,-15.75,-61.25,station_211-237,211,237
2571,-15.75,-60.75,station_211-238,211,238
2572,-15.75,-60.25,station_211-239,211,239
2573,-15.75,-59.75,station_211-240,211,240
2574,-15.75,-59.25,station_211-241,211,241
2575,-15.75,-58.75,station_211-242,211,242
2576,-15.75,-58.25,station_211-243,211,243
2577,-15.75,-57.75,station_211-244,211,244
2578,-15.75,-57.25,station_211-245,211,245
2579,-15.75,-56.75,station_211-246,211,246
2580,-15.75,-56.25,station_211-247,211,247
2581,-15.75,-55.75,station_211-248,211,248
2582,-15.75,-55.25,station_211-249,211,249
2583,-15.75,-54.75,station_211-250,211,250
2584,-15.75,-54.25,station_211-251,211,251
2585,-15.75,-53.75,station_211-252,211,252
2586,-15.75,-53.25,station_211-253,211,253
2587,-15.75,-52.75,station_211-254,211,254
2588,-15.75,-52.25,station_211-255,211,255
2589,-15.75,-51.75,station_211-256,211,256
2590,-15.75,-51.25,station_211-257,211,257
2591,-15.75,-50.75,station_211-258,211,258
2592,-15.75,-50.25,station_211-259,211,259
2593,-15.75,-49.75,station_211-260,211,260
2594,-15.75,-49.25,station_211-261,211,261
2595,-16.25,-67.75,station_212-224,212,224
2596,-16.25,-67.25,station_212-225,212,225
2597,-16.25,-66.75,station_212-226,212,226
2598,-16.25,-66.25,station_212-227,212,227
2599,-16.25,-65.75,station_212-228,212,228
2600,-16.25,-65.25,station_212-229,212,229
2601,-16.25,-64.75,station_212-230,212,230
2602,-16.25,-64.25,station_212-231,212,231
2603,-16.25,-63.75,station_212-232,212,232
2604,-16.25,-63.25,station_212-233,212,233
2605,-16.25,-62.75,station_212-234,212,234
2606,-16.25,-62.25,station_212-235,212,235
2607,-16.25,-61.75,station_212-236,212,236
2608,-16.25,-61.25,station_212-237,212,237
2609,-16.25,-60.75,station_212-238,212,238
2610,-16.25,-60.25,station_212-239,212,239
2611,-16.25,-58.25,station_212-243,212,243
2612,-16.25,-57.75,station_212-244,212,244
2613,-16.25,-57.25,station_212-245,212,245
2614,-16.25,-56.75,station_212-246,212,246
2615,-16.25,-56.25,station_212-247,212,247
2616,-16.25,-55.75,station_212-248,212,248
2617,-16.25,-55.25,station_212-249,212,249
2618,-16.25,-54.75,station_212-250,212,250
2619,-16.25,-54.25,station_212-251,212,251
2620,-16.25,-53.75,station_212-252,212,252
2621,-16.25,-53.25,station_212-253,212,253
2622,-16.25,-52.75,station_212-254,212,254
2623,-16.25,-52.25,station_212-255,212,255
2624,-16.25,-51.75,station_212-256,212,256
2625,-16.25,-51.25,station_212-257,212,257
2626,-16.25,-50.75,station_212-258,212,258
2627,-16.75,-67.75,station_213-224,213,224
2628,-16.75,-67.25,station_213-225,213,225
2629,-16.75,-66.75,station_213-226,213,226
2630,-16.75,-66.25,station_213-227,213,227
2631,-16.75,-65.75,station_213-228,213,228
2632,-16.75,-65.25,station_213-229,213,229
2633,-16.75,-64.75,station_213-230,213,230
2634,-16.75,-64.25,station_213-231,213,231
2635,-16.75,-63.75,station_213-232,213,232
2636,-16.75,-63.25,station_213-233,213,233
2637,-16.75,-62.75,station_213-234,213,234
2638,-16.75,-62.25,station_213-235,213,235
2639,-16.75,-61.75,station_213-236,213,236
2640,-16.75,-61.25,station_213-237,213,237
2641,-16.75,-60.75,station_213-238,213,238
2642,-16.75,-58.25,station_213-243,213,243
2643,-16.75,-57.75,station_213-244,213,244
2644,-16.75,-57.25,station_213-245,213,245
2645,-16.75,-56.75,station_213-246,213,246
2646,-16.75,-56.25,station_213-247,213,247
2647,-16.75,-55.75,station_213-248,213,248
2648,-16.75,-55.25,station_213-249,213,249
2649,-16.75,-54.75,station_213-250,213,250
2650,-16.75,-54.25,station_213-251,213,251
2651,-16.75,-53.75,station_213-252,213,252
2652,-16.75,-53.25,station_213-253,213,253
2653,-16.75,-52.75,station_213-254,213,254
2654,-16.75,-52.25,station_213-255,213,255
2655,-16.75,-51.75,station_213-256,213,256
2656,-16.75,-51.25,station_213-257,213,257
2657,-16.75,-50.75,station_213-258,213,258
2658,-17.25,-66.75,station_214-226,214,226
2659,-17.25,-66.25,station_214-227,214,227
2660,-17.25,-65.75,station_214-228,214,228
2661,-17.25,-65.25,station_214-229,214,229
2662,-17.25,-64.75,station_214-230,214,230
2663,-17.25,-64.25,station_214-231,214,231
2664,-17.25,-63.75,station_214-232,214,232
2665,-17.25,-63.25,station_214-233,214,233
2666,-17.25,-62.75,station_214-234,214,234
2667,-17.25,-62.25,station_214-235,214,235
2668,-17.25,-61.75,station_214-236,214,236
2669,-17.25,-61.25,station_214-237,214,237
2670,-17.25,-60.75,station_214-238,214,238
2671,-17.25,-60.25,station_214-239,214,239
2672,-17.25,-58.25,station_214-243,214,243
2673,-17.25,-57.75,station_214-244,214,244
2674,-17.25,-57.25,station_214-245,214,245
2675,-17.25,-56.75,station_214-246,214,246
2676,-17.25,-55.25,station_214-249,214,249
2677,-17.25,-54.75,station_214-250,214,250
2678,-17.25,-54.25,station_214-251,214,251
2679,-17.25,-53.25,station_214-253,214,253
2680,-17.25,-52.75,station_214-254,214,254
2681,-17.75,-66.25,station_215-227,215,227
2682,-17.75,-65.75,station_215-228,215,228
2683,-17.75,-65.25,station_215-229,215,229
2684,-17.75,-64.75,station_215-230,215,230
2685,-17.75,-64.25,station_215-231,215,231
2686,-17.75,-63.75,station_215-232,215,232
2687,-17.75,-63.25,station_215-233,215,233
2688,-17.75,-62.75,station_215-234,215,234
2689,-17.75,-62.25,station_215-235,215,235
2690,-17.75,-61.75,station_215-236,215,236
2691,-17.75,-61.25,station_215-237,215,237
2692,-17.75,-60.75,station_215-238,215,238
2693,-17.75,-53.75,station_215-252,215,252
2694,-17.75,-53.25,station_215-253,215,253
2695,-18.25,-66.25,station_216-227,216,227
2696,-18.25,-65.75,station_216-228,216,228
2697,-18.25,-65.25,station_216-229,216,229
2698,-18.25,-64.75,station_216-230,216,230
2699,-18.25,-64.25,station_216-231,216,231
2700,-18.25,-63.75,station_216-232,216,232
2701,-18.25,-63.25,station_216-233,216,233
2702,-18.25,-62.75,station_216-234,216,234
2703,-18.25,-62.25,station_216-235,216,235
2704,-18.25,-61.75,station_216-236,216,236
2705,-18.25,-61.25,station_216-237,216,237
2706,-18.25,-60.75,station_216-238,216,238
2707,-18.75,-66.25,station_217-227,217,227
2708,-18.75,-65.25,station_217-229,217,229
2709,-18.75,-64.75,station_217-230,217,230
2710,-18.75,-64.25,station_217-231,217,231
2711,-18.75,-63.75,station_217-232,217,232
2712,-18.75,-63.25,station_217-233,217,233
2713,-18.75,-62.75,station_217-234,217,234
2714,-18.75,-62.25,station_217-235,217,235
2715,-18.75,-61.75,station_217-236,217,236
2716,-18.75,-61.25,station_217-237,217,237
2717,-19.25,-64.25,station_218-231,218,231
2718,-19.25,-63.75,station_218-232,218,232
2719,-19.25,-63.25,station_218-233,218,233
2720,-19.25,-62.75,station_218-234,218,234
2721,-19.75,-64.25,station_219-231,219,231
2722,-19.75,-63.75,station_219-232,219,232
2723,-19.75,-63.25,station_219-233,219,233
2724,-19.75,-62.75,station_219-234,219,234
2725,-20.25,-63.75,station_220-232,220,232
