1961,1,1,10.297723,28.144165,24.144165
1961,1,2,18.31362,27.866516,23.866516
1961,1,3,13.65416,27.807495,23.807495
1961,1,4,14.450582,27.698486,23.698486
1961,1,5,11.849004,28.053009,24.053009
1961,1,6,14.776082,27.92572,23.92572
1961,1,7,6.0670652,28.375824,24.375824
1961,1,8,12.15185,28.423065,24.423065
1961,1,9,10.199129,28.607117,24.607117
1961,1,10,20.351303,28.856232,24.856232
1961,1,11,18.853601,27.924713,23.924713
1961,1,12,17.605976,28.830109,24.830109
1961,1,13,21.18618,28.227448,24.227448
1961,1,14,19.209795,28.357635,24.357635
1961,1,15,16.73535,28.357422,24.357422
1961,1,16,15.481309,28.339752,24.339752
1961,1,17,3.6968904,28.27774,24.27774
1961,1,18,10.889656,28.619995,24.619995
1961,1,19,35.691154,28.291138,24.291138
1961,1,20,3.6210418,28.30838,24.30838
1961,1,21,15.4146595,28.150116,24.150116
1961,1,22,0.0,27.52304,23.52304
1961,1,23,0.0,28.609772,24.609772
1961,1,24,5.7013264,29.577179,25.577179
1961,1,25,10.357098,29.817413,25.817413
1961,1,26,15.189523,29.003998,25.003998
1961,1,27,0.119324826,28.63919,24.63919
1961,1,28,13.35088,28.586945,24.586945
1961,1,29,3.553485,29.01181,25.01181
1961,1,30,12.299877,29.13208,25.13208
1961,1,31,8.135526,29.429443,25.429443
1961,2,1,11.913858,29.406494,25.406494
1961,2,2,11.081196,28.916748,24.916748
1961,2,3,3.59432,29.326385,25.326385
1961,2,4,8.513479,29.355743,25.355743
1961,2,5,15.626936,29.123688,25.123688
1961,2,6,14.389615,28.640198,24.640198
1961,2,7,11.673743,28.407623,24.407623
1961,2,8,13.237932,28.300812,24.300812
1961,2,9,17.743053,28.575226,24.575226
1961,2,10,20.833952,28.223206,24.223206
1961,2,11,25.440502,28.184845,24.184845
1961,2,12,3.3559859,28.36612,24.36612
1961,2,13,5.632984,28.945526,24.945526
1961,2,14,5.88181,28.983856,24.983856
1961,2,15,20.342842,28.560059,24.560059
1961,2,16,14.122716,27.814545,23.814545
1961,2,17,0.8399371,28.445953,24.445953
1961,2,18,11.597754,28.21463,24.21463
1961,2,19,8.203363,28.373627,24.373627
1961,2,20,7.345253,28.950043,24.950043
1961,2,21,8.481312,28.84021,24.84021
1961,2,22,8.96201,29.00589,25.00589
1961,2,23,5.474597,28.537659,24.537659
1961,2,24,1.3479694,28.511688,24.511688
1961,2,25,7.8483367,27.692963,23.692963
1961,2,26,13.58983,26.879517,22.879517
1961,2,27,15.556955,26.85962,22.85962
1961,2,28,10.283921,27.996796,23.996796
1961,3,1,14.884151,28.11612,24.11612
1961,3,2,15.470954,28.556519,24.556519
1961,3,3,14.621404,28.188843,24.188843
1961,3,4,28.29885,28.595276,24.595276
1961,3,5,17.618923,29.40335,25.40335
1961,3,6,10.539097,28.827515,24.827515
1961,3,7,9.369968,28.340485,24.340485
1961,3,8,4.225358,28.742432,24.742432
1961,3,9,0.40764683,29.291412,25.291412
1961,3,10,0.5293494,29.111115,25.111115
1961,3,11,0.0,29.534637,25.534637
1961,3,12,4.0408587,28.914581,24.914581
1961,3,13,2.703263,29.088562,25.088562
1961,3,14,1.0448265,29.647217,25.647217
1961,3,15,1.3481587,29.715302,25.715302
1961,3,16,2.3864734,29.889679,25.889679
1961,3,17,0.0,29.84311,25.84311
1961,3,18,7.068536,29.390228,25.390228
1961,3,19,16.36155,28.770538,24.770538
1961,3,20,28.183586,28.27295,24.27295
1961,3,21,22.134241,28.283752,24.283752
1961,3,22,40.99495,28.361359,24.361359
1961,3,23,10.097605,28.507233,24.507233
1961,3,24,0.5845626,29.09787,25.09787
1961,3,25,0.0,29.456085,25.456085
1961,3,26,0.0,29.245392,25.245392
1961,3,27,0.0,29.501953,25.501953
1961,3,28,0.0,29.59732,25.59732
1961,3,29,0.0,29.580597,25.580597
1961,3,30,0.31218922,29.502167,25.502167
1961,3,31,0.0,29.658081,25.658081
1961,4,1,0.0,29.97406,25.97406
1961,4,2,6.117575,29.604584,25.604584
1961,4,3,7.0250278,28.725586,24.725586
