1961,1,1,2.6720343,33.534332,23.887054
1961,1,2,1.3962018,34.069183,23.619354
1961,1,3,7.979176,33.390656,23.100586
1961,1,4,8.390629,32.564636,23.666107
1961,1,5,12.933083,31.645844,22.566437
1961,1,6,14.150171,31.334595,23.509827
1961,1,7,26.829992,30.39566,22.412903
1961,1,8,38.91566,28.529755,23.676575
1961,1,9,33.1609,29.2417,22.902985
1961,1,10,12.067559,30.4581,22.425964
1961,1,11,16.848259,31.197327,22.4086
1961,1,12,20.99652,31.214508,21.910828
1961,1,13,34.851727,29.055847,22.37555
1961,1,14,10.670385,27.072449,22.818817
1961,1,15,13.283671,28.935028,22.072083
1961,1,16,16.09249,29.21167,21.517029
1961,1,17,18.748617,29.229828,22.202637
1961,1,18,18.91012,30.018402,22.582428
1961,1,19,19.668888,29.7247,21.588745
1961,1,20,12.373204,29.287964,22.818665
1961,1,21,3.804242,30.014893,22.360718
1961,1,22,6.068989,30.169586,21.291138
1961,1,23,13.436138,30.213531,21.693573
1961,1,24,12.813868,30.678528,21.58191
1961,1,25,12.451486,31.160278,22.311615
1961,1,26,10.320395,30.227142,21.989746
1961,1,27,10.870915,30.23285,22.81073
1961,1,28,12.186435,31.861816,22.925201
1961,1,29,11.028989,31.669525,22.71939
1961,1,30,12.913532,31.35022,22.634827
1961,1,31,10.076566,31.726105,22.98825
1961,2,1,2.3141806,31.817932,22.783295
1961,2,2,8.396829,30.759552,23.128296
1961,2,3,15.201776,31.716553,22.899963
1961,2,4,13.059862,30.514954,22.368683
1961,2,5,17.737461,28.653778,22.610199
1961,2,6,12.189643,29.968475,23.172577
1961,2,7,16.256245,29.516815,23.121368
1961,2,8,17.129759,30.305634,22.838043
1961,2,9,15.876989,30.302795,22.526917
1961,2,10,12.416456,30.955475,22.493683
1961,2,11,13.417805,30.73877,22.794495
1961,2,12,15.400923,30.709381,23.413727
1961,2,13,17.808338,30.072906,22.762146
1961,2,14,11.808504,31.104065,22.796722
1961,2,15,6.0019865,31.220215,22.573944
1961,2,16,8.8919115,31.14096,22.62323
1961,2,17,16.68773,30.833862,22.862183
1961,2,18,13.230273,30.681305,22.387543
1961,2,19,15.57565,30.118042,23.062256
1961,2,20,14.749694,30.495789,22.663849
1961,2,21,14.17384,29.308502,21.997162
1961,2,22,4.92789,30.256989,22.416779
1961,2,23,8.355154,29.690674,22.508911
1961,2,24,9.794221,28.958954,22.100891
1961,2,25,3.8468752,29.855011,22.704071
1961,2,26,18.465267,30.587921,23.108032
1961,2,27,10.827735,28.664825,23.118378
1961,2,28,16.416828,28.936615,22.285217
1961,3,1,19.78301,29.289642,22.557953
1961,3,2,19.858183,29.108612,22.49524
1961,3,3,14.206192,29.857056,23.358978
1961,3,4,9.872182,29.991974,22.359253
1961,3,5,0.12093183,30.523865,22.116913
1961,3,6,0.0,30.75354,21.641724
1961,3,7,6.1071315,29.896332,21.467194
1961,3,8,4.347873,29.675049,22.514587
1961,3,9,6.0069404,30.578033,22.342285
1961,3,10,6.4338803,30.506714,22.05191
1961,3,11,16.802927,30.389679,22.463562
1961,3,12,12.5062685,29.011597,22.372833
1961,3,13,12.222411,29.693298,22.033966
1961,3,14,13.416576,30.356537,22.041779
1961,3,15,15.821998,30.16507,22.571442
1961,3,16,12.445246,30.041443,22.712036
1961,3,17,21.544659,29.361664,22.64914
1961,3,18,18.354292,29.600037,23.100983
1961,3,19,13.476561,30.052612,22.701569
1961,3,20,18.20832,30.3508,22.736969
1961,3,21,13.301267,30.025574,22.589111
1961,3,22,4.88939,30.665588,23.226257
1961,3,23,3.4791107,30.548492,22.509033
1961,3,24,7.3978276,30.345856,21.881592
1961,3,25,10.112931,30.188965,21.82257
1961,3,26,4.0582376,30.383575,22.591858
1961,3,27,6.5396447,30.52179,22.094727
1961,3,28,6.5686545,30.706024,21.582
1961,3,29,6.242125,30.88089,21.436035
1961,3,30,9.138909,30.112427,22.601227
1961,3,31,6.2292266,30.842712,22.753693
1961,4,1,14.264283,30.031952,22.411987
1961,4,2,13.448653,27.656494,23.149414
1961,4,3,9.5182295,28.772919,22.787262
1961,4,4,5.434353,30.858246,22.764343
1961,4,5,2.9906242,30.926819,21.153778
1961,4,6,7.499847,31.570374,21.872314
1961,4,7,9.383043,31.762817,22.096191
1961,4,8,7.5459056,30.754059,22.872986
1961,4,9,4.9075327,30.138885,22.795776
1961,4,10,2.9262817,31.844421,22.114471
1961,4,11,0.30324697,30.534668,22.464752
1961,4,12,0.33775195,31.017303,22.082794
1961,4,13,0.34038717,31.16217,21.722687
1961,4,14,0.4499914,31.647156,21.03302
1961,4,15,0.30779043,31.85382,21.893799
1961,4,16,1.6492827,30.19403,21.564148
1961,4,17,0.30171776,30.877167,20.78656
1961,4,18,0.9083075,31.318787,21.246368
1961,4,19,0.35537678,31.252747,21.801605
1961,4,20,0.31068513,31.735016,20.801636
1961,4,21,2.7922664,32.175964,22.212158
1961,4,22,9.4506445,30.5531,22.93512
1961,4,23,8.398372,31.832611,22.626373
1961,4,24,11.267133,31.698853,23.34198
1961,4,25,11.857005,30.342926,23.095795
1961,4,26,24.886927,29.97992,23.21457
1961,4,27,4.749091,31.021759,22.844055
1961,4,28,4.601379,29.177399,23.259003
1961,4,29,6.838805,30.57428,23.13919
1961,4,30,5.4149494,30.694366,22.987335
1961,5,1,7.055661,31.540802,22.644928
1961,5,2,4.9586787,31.553223,22.417297
1961,5,3,24.576582,29.517334,23.634155
1961,5,4,26.771143,29.59787,23.065704
1961,5,5,15.436054,30.512146,22.54779
1961,5,6,15.764261,30.576263,21.992981
1961,5,7,13.04406,30.06015,22.106781
1961,5,8,27.653837,29.805328,22.625061
1961,5,9,10.625753,30.99527,22.106323
1961,5,10,12.624429,31.239105,22.067657
1961,5,11,8.097942,31.37268,22.817139
1961,5,12,18.77613,30.631012,22.426971
1961,5,13,11.555647,30.673828,23.093933
1961,5,14,15.059661,30.314392,23.145416
1961,5,15,9.752183,30.739624,22.678833
1961,5,16,15.801256,29.888245,22.456055
1961,5,17,29.04502,30.057068,23.51587
1961,5,18,28.37487,29.664093,22.900818
1961,5,19,17.573065,29.941284,21.97638
1961,5,20,10.006043,30.293121,21.368103
1961,5,21,10.986207,30.660828,21.857544
1961,5,22,10.492467,30.972809,22.233612
1961,5,23,9.760273,30.686615,22.836914
1961,5,24,14.41714,28.802002,22.798553
1961,5,25,3.9983785,30.982727,22.41983
1961,5,26,15.1976385,29.784729,23.174927
1961,5,27,8.937767,30.010132,22.600098
1961,5,28,7.0294647,31.339233,22.694336
1961,5,29,7.1831656,31.502563,23.035248
1961,5,30,8.17959,30.052032,23.019745
1961,5,31,4.401903,31.034485,22.598785
1961,6,1,8.489282,29.872223,22.78952
1961,6,2,8.388148,30.44107,22.54712
1961,6,3,18.713112,30.849182,23.019257
1961,6,4,27.752731,29.73996,22.716278
1961,6,5,10.845653,29.897034,22.419159
1961,6,6,7.2037477,29.55368,21.855042
1961,6,7,13.069218,30.047058,22.44043
1961,6,8,20.123425,30.216461,21.853485
1961,6,9,8.860956,30.250671,21.105438
1961,6,10,15.280251,30.828094,21.79303
1961,6,11,13.617554,31.064545,22.112915
1961,6,12,8.40499,30.801727,21.61383
1961,6,13,9.088886,30.864471,22.394043
1961,6,14,8.066772,30.077423,22.078247
1961,6,15,25.330702,29.795715,22.673462
1961,6,16,9.672915,30.055573,22.224426
1961,6,17,9.895253,30.881317,21.844757
1961,6,18,9.418219,31.408905,22.129944
1961,6,19,7.5519996,30.900452,22.36142
1961,6,20,21.540552,30.418457,23.005219
1961,6,21,12.459211,30.84137,22.314972
1961,6,22,22.741705,30.914856,22.343811
1961,6,23,21.757492,30.376678,21.850708
1961,6,24,21.356047,30.62326,22.421783
1961,6,25,5.7255793,30.364777,22.016052
1961,6,26,32.720013,29.683197,22.534851
1961,6,27,22.426706,29.547394,22.567413
1961,6,28,6.368909,29.455566,22.269043
1961,6,29,6.144804,29.585632,22.112488
1961,6,30,10.331009,28.505463,21.798859
1961,7,1,13.316164,30.131836,21.438965
1961,7,2,8.859921,30.78189,21.411957
1961,7,3,5.622043,31.045502,22.814117
1961,7,4,6.80969,31.085754,23.282501
1961,7,5,3.660086,29.947632,21.789581
1961,7,6,3.0756767,30.404388,21.546173
1961,7,7,9.976188,31.090973,22.89685
1961,7,8,11.610267,30.81253,22.72171
1961,7,9,11.342976,30.740326,21.920135
1961,7,10,5.633162,31.10556,22.368805
1961,7,11,11.712043,31.04837,21.77414
1961,7,12,3.8404949,31.42517,21.977905
1961,7,13,9.452686,31.66446,23.280762
1961,7,14,3.533537,31.298065,23.063843
1961,7,15,1.3519,31.158539,21.624786
1961,7,16,0.37760854,29.570007,23.204956
1961,7,17,2.162683,30.571838,22.465912
1961,7,18,8.596455,31.356384,23.337585
1961,7,19,8.036573,30.681488,23.351593
1961,7,20,17.264553,27.981903,23.430878
1961,7,21,35.75141,30.933289,22.880127
1961,7,22,1.8825153,31.311188,21.43451
1961,7,23,1.9791914,31.386932,21.612183
1961,7,24,2.2783747,31.785004,22.627441
1961,7,25,1.9596201,31.3703,21.544312
1961,7,26,3.1096933,31.805878,23.228516
1961,7,27,1.108969,31.366913,21.935425
1961,7,28,9.095367,32.086945,22.52707
1961,7,29,6.4137444,31.743805,23.068726
1961,7,30,3.7135596,28.731323,23.187134
1961,7,31,9.686743,31.490387,21.822845
1961,8,1,11.459774,31.085327,22.163483
1961,8,2,7.9465237,31.139282,22.103882
1961,8,3,5.710732,31.559692,22.862488
1961,8,4,2.453159,31.881378,23.14029
1961,8,5,2.1698663,31.363586,23.494904
1961,8,6,8.809512,31.10614,22.953217
1961,8,7,1.9370438,29.532166,23.123016
1961,8,8,16.012335,31.610382,23.19577
1961,8,9,1.797772,31.742096,23.359528
1961,8,10,0.0,31.202972,22.091766
1961,8,11,0.0,30.632538,22.25113
1961,8,12,1.3718832,31.380585,21.783112
1961,8,13,1.7065572,31.802734,21.940613
1961,8,14,0.32161435,31.787567,22.151794
1961,8,15,0.21413866,31.710083,23.12912
1961,8,16,0.11238431,32.038147,22.683136
1961,8,17,0.19417746,31.862732,23.129242
1961,8,18,2.402596,31.743744,23.116669
1961,8,19,4.69638,31.591278,23.559906
1961,8,20,3.6245246,32.257996,23.35904
1961,8,21,0.0,32.10013,23.088257
1961,8,22,4.8336034,33.00714,23.700226
1961,8,23,0.0,32.511078,23.249908
1961,8,24,0.0,32.088684,23.24765
1961,8,25,1.4112247,32.250732,22.98996
1961,8,26,2.9293306,32.519623,23.368683
1961,8,27,0.0,32.579742,24.31186
1961,8,28,0.0,32.17102,23.308533
1961,8,29,0.0,32.267365,22.933746
1961,8,30,0.18902138,32.663147,23.053986
1961,8,31,0.0,33.045044,23.685974
1961,9,1,0.0,33.178467,23.322998
1961,9,2,0.0,32.72412,22.775787
1961,9,3,0.0,32.284485,22.292084
1961,9,4,10.916902,32.540344,22.855042
1961,9,5,0.52388805,32.443604,23.460571
1961,9,6,1.3996094,32.452972,23.076721
1961,9,7,1.0007448,32.232178,23.233856
1961,9,8,3.7613423,32.742523,23.654327
1961,9,9,11.771068,32.535522,23.97348
1961,9,10,4.1849494,32.87451,24.391876
1961,9,11,1.4955015,32.559113,23.599304
1961,9,12,1.0113008,32.625732,24.0419
1961,9,13,18.83053,32.90982,24.167938
1961,9,14,2.796723,32.361298,24.100891
1961,9,15,0.1087128,32.850983,24.283508
1961,9,16,1.7446755,32.658752,24.246063
1961,9,17,2.4659476,32.87439,23.727844
1961,9,18,1.5504504,32.488983,23.326752
1961,9,19,0.8164618,32.648743,23.212738
1961,9,20,0.180037,33.30847,23.471893
1961,9,21,1.2164088,32.977936,23.859833
1961,9,22,3.143545,33.874542,23.466492
1961,9,23,0.0,32.563873,22.862946
1961,9,24,0.8530955,32.35843,23.177216
1961,9,25,1.0016271,32.094604,23.189606
1961,9,26,1.7358088,31.907562,23.205627
1961,9,27,0.0,32.60681,23.850128
