day,cue,rnpp,csoil_sum,csoil_1,csoil_2,csoil_3,csoil_4,aresp,photo
1901-02-15,0.55655104,4.5704427,13590.23,46.936874,504.7381,1199.381,11839.175,1.4177456,3.1285806
1901-02-16,0.5394164,4.294615,13590.333,46.97634,504.84494,1199.3866,11839.125,1.422045,3.030099
1901-02-17,0.5351694,4.2491813,13590.419,47.005676,504.94513,1199.3922,11839.076,1.4236382,3.0147338
1901-02-18,0.5437577,4.3757005,13590.444,47.001038,505.01996,1199.3982,11839.025,1.4239303,3.0621154
1901-02-19,0.5178386,3.8914866,13590.457,46.989784,505.08893,1199.4042,11838.975,1.4217193,2.88003
1901-02-20,0.4967269,3.569467,13590.482,46.98561,505.16254,1199.4103,11838.924,1.4231532,2.7616324
1901-02-21,0.52672964,4.0631747,13590.527,46.992733,505.24472,1199.4164,11838.874,1.4248846,2.946906
1901-02-22,0.42372558,2.6327558,13590.609,47.02009,505.34195,1199.4225,11838.825,1.422114,2.4119263
1901-02-23,0.3774407,2.163211,13590.674,47.037388,505.4319,1199.4287,11838.775,1.422322,2.236947
1901-02-24,0.49381223,3.5127213,13590.779,47.077705,505.54056,1199.4349,11838.727,1.4227344,2.7429311
1901-02-25,0.31119666,1.5889103,13593.182,48.394203,506.63712,1199.4366,11838.714,2.319632,2.0082622
1901-02-26,0.0,0.0,13595.528,49.672573,507.71542,1199.4385,11838.702,1.418916,0.0
1901-02-27,0.043800227,0.19331715,13597.852,50.93127,508.79053,1199.4408,11838.689,1.4161211,1.0560132
1901-02-28,0.3051911,1.7390813,13600.18,52.184875,509.87497,1199.4434,11838.677,1.4170574,2.0141141
1901-03-01,0.1103008,0.5068866,13602.459,53.40488,510.94507,1199.4464,11838.663,1.4164944,1.3868065
1901-03-02,0.27423167,1.4750156,13604.749,54.622795,512.0259,1199.4497,11838.65,1.4139647,1.8906399
1901-03-03,0.44934005,3.0066369,13607.068,55.851006,513.1269,1199.4532,11838.638,1.4121052,2.5262742
1901-03-04,0.5227606,3.9977758,13609.402,57.079575,514.2402,1199.4572,11838.625,1.411888,2.9094975
1901-03-05,0.53111076,4.117173,13611.731,58.299404,515.3581,1199.4613,11838.612,1.4121462,2.9550486
1901-03-06,0.55466986,4.5651217,13614.058,59.511425,516.48193,1199.4658,11838.599,1.4133264,3.1228156
1901-03-07,0.5279536,4.0917444,13616.355,60.698868,517.59985,1199.4708,11838.586,1.4169682,2.9501872
1901-03-08,0.49694675,3.5664392,13618.643,61.874615,518.71893,1199.476,11838.573,1.4144862,2.7523284
1901-03-09,0.5647381,4.7343564,13620.81,62.965134,519.8038,1199.4823,11838.559,1.4154886,3.1873868
1901-03-10,0.57949,5.037766,13622.728,63.886982,520.80994,1199.4905,11838.54,1.4150404,3.299684
1901-03-11,0.51606077,3.848351,13624.429,64.662674,521.7464,1199.5004,11838.52,1.4160459,2.8583724
1901-03-12,0.553978,4.5340114,13626.064,65.38776,522.6677,1199.5111,11838.498,1.4175447,3.114709
1901-03-13,0.4577357,3.0191002,13627.396,65.90885,523.4905,1199.5242,11838.473,1.4144937,2.5481963
1901-03-14,0.459034,3.035442,13628.76,66.44611,524.3275,1199.5374,11838.448,1.4145113,2.5542896
1901-03-15,0.3892781,2.2620342,13630.065,66.94276,525.1483,1199.5513,11838.423,1.4120618,2.2637527
1901-03-16,0.55974376,4.636215,13631.393,67.44415,525.9852,1199.5658,11838.397,1.4155092,3.1507359
1901-03-17,0.55233496,4.514172,13632.714,67.937386,526.824,1199.5808,11838.372,1.4190717,3.1087983
1901-03-18,0.5564415,4.6357117,13634.018,68.41335,527.6607,1199.5963,11838.347,1.4225926,3.1572587
1901-03-19,0.5598514,4.7076087,13635.293,68.867325,528.49304,1199.6125,11838.32,1.4238821,3.185249
1901-03-20,0.5168224,3.654917,13636.494,69.26726,529.3029,1199.6298,11838.294,1.4421903,2.874936
1901-03-21,0.56549084,4.763682,13637.533,69.551704,530.06683,1199.6489,11838.266,47.04053,3.2038682
1901-03-22,0.5583085,4.617345,13638.324,69.66579,530.75494,1199.6707,11838.233,1.4220896,3.1503034
1901-03-23,0.51255023,3.8032959,13638.827,69.58335,531.3501,1199.6954,11838.198,1.4212391,2.8467917
1901-03-24,0.48170066,3.348411,13638.821,69.15818,531.7816,1199.7252,11838.156,1.4209367,2.6772165
1901-03-25,0.5211487,3.953882,13638.789,68.72129,532.19806,1199.7559,11838.114,1.4238442,2.9053059
1901-03-26,0.5527475,4.5338783,13638.72,68.26546,532.5954,1199.7875,11838.071,1.4257511,3.122728
1901-03-27,0.56803787,4.8614726,13638.628,67.80281,532.97784,1199.8198,11838.027,1.4272435,3.2458768
1901-03-28,0.5556324,4.582764,13638.405,67.261566,533.3084,1199.8539,11837.981,1.4265956,3.1418688
1901-03-29,0.53398013,4.1810503,13638.109,66.68207,533.6032,1199.889,11837.936,1.4275259,2.9934776
1901-03-30,0.552994,4.550309,13637.797,66.101845,533.88153,1199.9249,11837.889,1.4292127,3.132272
1901-03-31,0.5535738,4.579352,13637.445,65.50738,534.1353,1199.9615,11837.841,1.4312246,3.144977
1901-04-01,0.54783666,4.451721,13637.011,64.870316,534.3487,1199.9995,11837.792,1.4311069,3.097553
1901-04-02,0.5351152,4.2149186,13636.478,64.18268,534.5149,1200.0388,11837.741,1.4315523,3.010029
1901-04-03,0.41764313,2.58291,13635.895,63.479324,534.6456,1200.0787,11837.69,1.4292715,2.4005454
1901-04-04,0.5419836,4.3481107,13635.287,62.77297,534.7562,1200.1196,11837.639,1.4319333,3.0598166
1901-04-05,0.53000945,4.174321,13634.66,62.06939,534.8439,1200.1609,11837.586,1.4361835,2.9992187
1901-04-06,0.5260722,4.128595,13634.049,61.391987,534.9219,1200.2023,11837.533,1.437215,2.9831781
1901-04-07,0.47236085,3.2612283,13633.451,60.73828,534.98773,1200.2438,11837.481,1.4364264,2.6601117
1901-04-08,0.5393011,4.3210964,13632.864,60.104984,535.04486,1200.2855,11837.429,1.4352103,3.0529668
1901-04-09,0.51143754,3.8376973,13632.233,59.459396,535.0711,1200.3279,11837.375,1.4362572,2.8743546
1901-04-10,0.54343086,4.385568,13631.604,58.827976,535.0835,1200.3706,11837.321,1.4352714,3.0770702
1901-04-11,0.5058055,3.7300944,13630.873,58.149574,535.04266,1200.4146,11837.267,1.4338683,2.832127
1901-04-12,0.22432469,1.0063694,13633.157,59.34615,536.1324,1200.4246,11837.254,1.4296705,1.7667861
1901-04-13,0.0,0.0,13635.422,60.5269,537.21893,1200.4348,11837.241,1.4267359,0.0
1901-04-14,0.41819924,2.6084893,13637.727,61.722584,538.3299,1200.4453,11837.229,1.4255521,2.39481
1901-04-15,0.48201466,3.3872645,13640.027,62.909073,539.4463,1200.4563,11837.216,1.427113,2.69796
1901-04-16,0.47103232,3.2155454,13642.182,63.99527,540.5149,1200.4692,11837.202,1.4252607,2.63233
1901-04-17,0.46509066,3.135792,13644.26,65.02761,541.56274,1200.4833,11837.187,1.4266587,2.6038277
1901-04-18,0.5214503,3.9796815,13646.115,65.906395,542.54,1200.5005,11837.168,1.4289613,2.9200115
1901-04-19,0.55809677,4.638521,13647.555,66.50498,543.3814,1200.5236,11837.145,1.4288292,3.1648455
1901-04-20,0.27686992,1.3505988,13648.676,66.89625,544.1125,1200.55,11837.117,1.4261959,1.9175032
1901-04-21,0.5059777,3.7180202,13649.688,67.20681,544.8149,1200.579,11837.088,1.4276798,2.8214908
1901-04-22,0.5123725,3.827816,13650.594,67.44264,545.4835,1200.6097,11837.058,1.429817,2.8643506
1901-04-23,0.5573659,4.635925,13651.343,67.57104,546.1029,1200.6432,11837.025,1.4296471,3.164599
1901-04-24,0.2890538,1.4372737,13651.411,67.25404,546.4867,1200.6854,11836.985,1.4262898,1.9544185
1901-04-25,0.4423986,2.8392699,13651.364,66.86271,546.8279,1200.7301,11836.943,1.4209334,2.487675
1901-04-26,0.45470342,2.984008,13651.369,66.51383,547.18005,1200.7744,11836.901,1.4206759,2.5413296
1901-04-27,0.5186945,3.9125636,13651.344,66.14831,547.51605,1200.8198,11836.859,1.42504,2.8911982
1901-04-28,0.50829554,3.7539382,13651.215,65.722885,547.80927,1200.8671,11836.815,1.4274017,2.8345098
1901-04-29,0.27833623,1.3564798,13650.616,65.00437,547.92584,1200.9207,11836.766,1.4227087,1.9177564
1901-04-30,0.09671877,0.32099417,13649.859,64.20034,547.9686,1200.9764,11836.714,1.4167508,1.3374921
1901-05-01,0.480846,3.3197634,13649.0625,63.38146,547.9852,1201.0342,11836.661,1.4178387,2.6635666
1901-05-02,0.44970348,2.9305413,13648.15,62.509003,547.94183,1201.0936,11836.606,1.4212035,2.5219226
1901-05-03,0.5172416,3.8861315,13647.076,61.551098,547.8198,1201.156,11836.55,1.4243286,2.8806586
1901-05-04,0.29730248,1.4929769,13645.954,60.59058,547.65356,1201.2188,11836.491,1.4214591,1.9738274
1901-05-05,0.4703471,3.1972494,13644.824,59.646038,547.46326,1201.2821,11836.433,1.4229902,2.6229959
1901-05-06,0.41163203,2.507374,13643.652,58.700207,547.23267,1201.3462,11836.373,1.4234495,2.3665757
1901-05-07,0.38363203,2.2226024,13642.495,57.788322,546.98376,1201.4099,11836.313,1.4222095,2.2590914
1901-05-08,0.49189612,3.4965332,13641.356,56.908882,546.72,1201.4739,11836.254,1.4231204,2.7344882
1901-05-09,0.46468112,3.125952,13640.222,56.05525,546.43506,1201.5377,11836.193,1.4237667,2.5972145
1901-05-10,0.5089243,3.7528453,13639.123,55.244587,546.14294,1201.6012,11836.134,1.4234376,2.8301873
1901-05-11,0.54022187,4.269273,13638.087,54.493317,545.8568,1201.6638,11836.073,1.4223605,3.0212493
1901-05-12,0.3991587,2.3743834,13637.078,53.777477,545.5601,1201.7255,11836.015,1.4214519,2.3150225
1901-05-13,0.5028341,3.6548154,13636.09,53.093506,545.2558,1201.787,11835.954,1.4221896,2.7924893
1901-05-14,0.35351148,1.9361726,13635.217,52.49341,544.98004,1201.8464,11835.896,1.417603,2.1468399
1901-05-15,0.39306644,2.2999375,13634.415,51.950287,544.72015,1201.9047,11835.84,1.417129,2.2829611
1901-05-16,0.33675706,1.7937727,13633.636,51.434494,544.4564,1201.9623,11835.782,1.4156985,2.0901341
1901-05-17,0.50144345,3.623535,13632.838,50.920155,544.1722,1202.0206,11835.725,1.4186958,2.7774072
1901-05-18,0.5024567,3.647094,13632.002,50.39818,543.8589,1202.0792,11835.666,1.4209183,2.7883449
1901-05-19,0.3857884,2.2346053,13634.37,51.69041,544.93445,1202.0913,11835.654,1.4182818,2.259727
1901-05-20,0.0,0.0,13636.6875,52.948566,545.99426,1202.1034,11835.642,1.4153802,0.0
1901-05-21,0.43541375,2.7962294,13639.042,54.21921,547.07684,1202.1161,11835.63,1.4155077,2.454535
1901-05-22,0.34669143,1.8796161,13640.947,55.221264,547.9787,1202.1353,11835.612,1.4149966,2.1220152
1901-05-23,0.38308692,2.2037332,13642.555,56.039238,548.7659,1202.1592,11835.59,1.4128801,2.242772
1901-05-24,0.5345334,4.1649303,13643.95,56.721992,549.47644,1202.1873,11835.564,1.4165508,2.976538
1901-05-25,0.5338305,4.148557,13645.03,57.208008,550.06696,1202.2203,11835.535,1.4174694,2.971424
1901-05-26,0.4015856,2.3921325,13645.846,57.530003,550.5554,1202.2574,11835.503,1.4159024,2.3160813
1901-05-27,0.38344583,2.2117205,13646.47,57.73291,550.9718,1202.2976,11835.468,1.4152774,2.2481375
1901-05-28,0.4631356,3.0925415,13646.96,57.85086,551.3382,1202.3405,11835.431,1.4160926,2.5771174
1901-05-29,0.5082648,3.7320607,13647.285,57.86654,551.641,1202.3862,11835.392,1.4178306,2.8168204
1901-05-30,0.45164943,2.9502034,13647.506,57.819805,551.9013,1202.4338,11835.351,1.4167999,2.524829
1901-05-31,0.46048465,3.0566459,13647.496,57.634987,552.0692,1202.4852,11835.307,1.4154005,2.5630636
1901-06-01,0.3059288,1.5502272,13647.241,57.306892,552.13354,1202.5404,11835.261,1.4131308,1.9901332
1901-06-02,0.4632493,3.09172,13646.852,56.903637,552.139,1202.5984,11835.211,1.4153023,2.5760205
1901-06-03,0.54238456,4.299052,13646.317,56.420486,552.0779,1202.6592,11835.16,1.4156016,3.0254874
1901-06-04,0.46004224,3.0499318,13645.778,55.946938,552.003,1202.7198,11835.108,1.415294,2.5604517
1901-06-05,0.4246889,2.6305861,13645.277,55.507267,551.9326,1202.7799,11835.058,1.4138205,2.4028172
1901-06-06,0.43007407,2.6887655,13644.78,55.07954,551.8536,1202.84,11835.007,1.412951,2.423616
1901-06-07,0.53002274,4.075112,13644.24,54.63551,551.7482,1202.9011,11834.955,1.4142498,2.9408896
1901-06-08,0.3167852,1.6301831,13643.656,54.177605,551.61255,1202.9624,11834.903,1.4110558,2.0207036
1901-06-09,0.010182895,0.017656732,13645.95,55.41112,552.67114,1202.9762,11834.892,1.4073935,0.8266531
1901-06-10,0.0,0.0,13648.241,56.636787,553.7342,1202.99,11834.88,1.4037294,0.0
1901-06-11,0.25607294,1.1921659,13650.428,57.7936,554.76196,1203.0061,11834.866,1.4013263,1.8251995
1901-06-12,0.15585263,0.60171723,13652.064,58.612232,555.57544,1203.0314,11834.846,1.3999946,1.531113
1901-06-13,0.141529,0.52515197,13653.504,59.303318,556.3167,1203.06,11834.823,1.3955334,1.4816246
1901-06-14,0.40010625,2.3304513,13654.893,59.955257,557.04694,1203.0905,11834.8,1.3927075,2.2698727
1901-06-15,0.5449415,4.2703133,13656.094,60.482773,557.71265,1203.125,11834.773,1.3961663,2.995788
1901-06-16,0.3343328,1.7541052,13656.983,60.815414,558.2605,1203.1643,11834.743,1.3973951,2.0574377
1901-06-17,0.4930269,3.4416652,13657.792,61.09121,558.78265,1203.2059,11834.712,1.3959227,2.6870472
1901-06-18,0.4502422,2.8978505,13658.416,61.25023,559.2367,1203.2509,11834.679,1.3993149,2.4878514
1901-06-19,0.42248276,2.5803852,13658.842,61.28363,559.61566,1203.2994,11834.643,1.3986624,2.368942
1901-06-20,0.523484,3.9332392,13659.297,61.334454,560.00793,1203.3481,11834.606,1.4004598,2.8744397
1901-06-21,0.52051044,3.9038353,13659.763,61.391273,560.4041,1203.3971,11834.57,1.4036831,2.866643
1901-06-22,0.5520151,4.4298224,13660.128,61.384106,560.76263,1203.4482,11834.533,1.4019189,3.0606518
1901-06-23,0.51222897,3.7454097,13660.354,61.290874,561.0658,1203.502,11834.495,1.4016618,2.8057718
1901-06-24,0.46393543,3.0739586,13660.437,61.11236,561.31165,1203.5583,11834.454,1.402743,2.5568633
1901-06-25,0.4114205,2.4714897,13660.416,60.874325,561.5134,1203.6167,11834.412,1.4020671,2.3317795
1901-06-26,0.44497803,2.83913,13660.306,60.58393,561.67554,1203.6771,11834.369,1.4010278,2.4676929
1901-06-27,0.49724698,3.516743,13660.119,60.25148,561.80304,1203.7394,11834.325,1.4003321,2.719333
1901-06-28,0.47534284,3.2110858,13659.908,59.911877,561.91437,1203.8022,11834.28,1.4000168,2.6052213
1901-06-29,0.41541368,2.5064504,13659.621,59.532013,561.9871,1203.8665,11834.235,1.4006115,2.3433537
1901-06-30,0.4942093,3.473566,13659.245,59.105392,562.01855,1203.933,11834.188,1.4002942,2.7032146
1901-07-01,0.5177373,3.8329508,13658.77,58.626827,562.00183,1204.0016,11834.14,1.4015298,2.8382027
1901-07-02,0.44359428,2.8214805,13658.066,58.021454,561.8826,1204.0743,11834.088,1.4014342,2.4615314
1901-07-03,0.52272505,3.9136882,13657.337,57.412807,561.73987,1204.1482,11834.036,1.4006709,2.8674123
1901-07-04,0.42671716,2.6252122,13656.591,56.809994,561.57544,1204.2219,11833.983,1.4002714,2.3872616
1901-07-05,0.47598726,3.2217574,13655.834,56.21448,561.39307,1204.2961,11833.931,1.4006476,2.6098099
1901-07-06,0.46972105,3.134363,13655.081,55.63465,561.1977,1204.3705,11833.878,1.3986843,2.5753262
1901-07-07,0.39102903,2.2595859,13657.399,56.87711,562.2693,1204.3866,11833.866,1.3992596,2.250002
1901-07-08,0.0,0.0,13659.654,58.078114,563.3188,1204.403,11833.8545,1.3992172,0.0
1901-07-09,0.45392528,2.9368916,13661.955,59.297047,564.39465,1204.4198,11833.844,1.3961784,2.4994638
1901-07-10,0.50756836,3.6694438,13664.114,60.42333,565.42096,1204.4398,11833.83,1.3981563,2.774097
1901-07-11,0.54468465,4.300604,13666.15,61.467094,566.4061,1204.4625,11833.814,1.4001199,3.0107913
1901-07-12,0.5102022,3.719258,13667.9795,62.37633,567.31696,1204.4891,11833.797,1.4007579,2.7951338
1901-07-13,0.4234942,2.5924702,13669.488,63.080524,568.1105,1204.522,11833.775,1.3991066,2.373917
1901-07-14,0.49274302,3.4520714,13670.795,63.64966,568.8341,1204.5593,11833.752,1.3989705,2.693887
1901-07-15,0.4890634,3.4022865,13671.856,64.05927,569.4711,1204.6018,11833.725,1.3996276,2.676001
1901-07-16,0.4444377,2.831889,13672.744,64.35449,570.0458,1204.6477,11833.696,1.3999532,2.463925
1901-07-17,0.44256175,2.8064637,13673.494,64.559364,570.572,1204.6968,11833.666,1.3985528,2.4530528
1901-07-18,0.47509602,3.2106893,13674.115,64.67983,571.0531,1204.7488,11833.634,1.3991426,2.6041784
1901-07-19,0.5525237,4.447575,13674.635,64.732605,571.49915,1204.8036,11833.6,1.4005926,3.0658457
1901-07-20,0.5200412,3.8733656,13675.079,64.73757,571.9162,1204.8601,11833.565,1.4008646,2.852539
1901-07-21,0.43200183,2.690228,13675.324,64.61823,572.25684,1204.9207,11833.528,1.4001765,2.411377
1901-07-22,0.4958527,3.5009933,13675.414,64.40069,572.53796,1204.985,11833.49,1.4004736,2.7135792
1901-07-23,0.5227002,3.917657,13675.357,64.09474,572.7612,1205.0527,11833.449,1.4017625,2.8699024
1901-07-24,0.49765098,3.532773,13675.179,63.716686,572.93146,1205.1234,11833.407,1.4024006,2.7273216
1901-07-25,0.47224516,3.1827137,13674.92,63.296143,573.06354,1205.1959,11833.364,1.4023894,2.596997
1901-07-26,0.47459942,3.2144208,13674.585,62.836662,573.1587,1205.2703,11833.319,1.4030027,2.6094067
1901-07-27,0.465222,3.0928936,13674.203,62.35683,573.22614,1205.346,11833.274,1.4033089,2.5644598
1901-07-28,0.46976626,3.1465437,13673.62,61.76114,573.20605,1205.4261,11833.227,1.4015759,2.5827212
1901-07-29,0.06507969,0.19297642,13675.834,62.91504,574.2574,1205.4456,11833.216,1.3964853,1.213476
1901-07-30,0.0,0.0,13678.061,64.072914,575.3189,1205.4647,11833.204,1.3898015,0.0
1901-07-31,0.49337605,3.432509,13680.348,65.257545,576.4129,1205.484,11833.193,1.3894515,2.6773448
1901-08-01,0.51221436,3.718316,13682.492,66.34515,577.45935,1205.5067,11833.181,1.391974,2.7861814
1901-08-02,0.45548216,2.949059,13684.367,67.25631,578.41174,1205.5352,11833.164,1.3935133,2.5011826
1901-08-03,0.5212622,3.878679,13686.025,68.018814,579.2921,1205.5688,11833.1455,1.3962128,2.8499196
1901-08-04,0.51962966,3.855772,13687.267,68.50425,580.0279,1205.612,11833.122,1.3974642,2.8426285
1901-08-05,0.5093467,3.699294,13688.236,68.80837,580.67053,1205.6614,11833.096,1.3986604,2.7855563
1901-08-06,0.5399576,4.2141485,13689.053,69.008965,581.26245,1205.7146,11833.066,1.3991681,2.9775894
1901-08-07,0.5107975,3.7208462,13689.801,69.16324,581.83057,1205.7695,11833.037,1.3984958,2.7934282
1901-08-08,0.46476927,3.074947,13690.469,69.264915,582.37006,1205.8263,11833.008,1.3979758,2.5524714
1901-08-09,0.46213964,3.033805,13691.025,69.29289,582.87036,1205.8859,11832.977,1.3953377,2.534523
1901-08-10,0.4873176,3.356138,13691.4795,69.25345,583.3345,1205.9482,11832.943,1.3932598,2.6525187
1901-08-11,0.521487,3.870855,13691.712,69.068474,583.7192,1206.0164,11832.908,1.3945075,2.8453877
1901-08-12,0.53510034,4.1161966,13691.977,68.90692,584.11194,1206.0841,11832.873,1.3967237,2.9388723
1901-08-13,0.4986911,3.5448787,13692.2,68.723274,584.4862,1206.1531,11832.838,1.399679,2.72913
1901-08-14,0.5346385,4.1276817,13692.412,68.5331,584.853,1206.2228,11832.803,1.4011499,2.9474
1901-08-15,0.51716226,3.830716,13692.587,68.3235,585.2029,1206.2937,11832.767,1.401361,2.8371506
1901-08-16,0.5521839,4.44344,13692.622,68.02573,585.4992,1206.3685,11832.729,1.4027456,3.0664134
1901-08-17,0.4823892,3.315459,13692.529,67.65243,585.7417,1206.4463,11832.689,1.4021635,2.6462023
1901-08-18,0.4966994,3.5157282,13692.121,67.08118,585.86194,1206.5321,11832.6455,1.4017727,2.7203643
1901-08-19,0.51705617,3.8274322,13691.621,66.46125,585.93756,1206.6206,11832.602,1.4025375,2.8371196
1901-08-20,0.46614036,3.1009521,13690.779,65.63683,585.8728,1206.7174,11832.553,1.4020975,2.5662718
1901-08-21,0.4532884,2.9388134,13689.93,64.824394,585.7865,1206.8147,11832.504,1.4013581,2.5051546
1901-08-22,0.52077204,3.891418,13689.049,64.00915,585.67224,1206.9136,11832.454,1.403316,2.8616695
1901-08-23,0.51447695,3.7993484,13688.059,63.142273,585.49695,1207.0156,11832.403,1.4052987,2.8293555
1901-08-24,0.49211633,3.4556527,13686.951,62.223698,585.25635,1207.1206,11832.351,1.4039019,2.7001183
1901-08-25,0.5072022,3.682387,13685.785,61.289753,584.97076,1207.2274,11832.297,1.4049566,2.7855208
1901-08-26,0.50686216,3.6720357,13684.65,60.398533,584.6758,1207.3339,11832.242,1.4039086,2.7806604
1901-08-27,0.4993841,3.566191,13683.473,59.50254,584.34143,1207.4415,11832.1875,1.4055594,2.7428987
1901-08-28,0.48850074,3.4107223,13682.27,58.612785,583.974,1207.5499,11832.133,1.4060392,2.6855054
1901-08-29,0.51753545,3.845124,13681.045,57.73292,583.5761,1207.6593,11832.076,1.4056804,2.8468077
1901-08-30,0.540092,4.229963,13679.834,56.882954,583.1617,1207.7687,11832.0205,1.4064258,2.9906943
1901-08-31,0.4983617,3.5609968,13678.64,56.065735,582.7328,1207.8773,11831.964,1.4084824,2.743843
1901-09-01,0.538617,4.2251897,13677.459,55.277046,582.289,1207.986,11831.907,1.4093723,2.9917514
1901-09-02,0.5400217,4.2409916,13676.299,54.519753,581.833,1208.0942,11831.852,1.40916,2.9974678
1901-09-03,0.4950651,3.5147228,13675.144,53.78643,581.3603,1208.202,11831.795,1.4099119,2.728055
1901-09-04,0.4979037,3.5509465,13674.082,53.125755,580.91016,1208.3074,11831.739,1.4083515,2.7400053
1901-09-05,0.45527333,2.9770875,13673.073,52.51188,580.4665,1208.411,11831.684,1.4090385,2.5270734
