day,cue,rnpp,csoil_sum,csoil_1,csoil_2,csoil_3,csoil_4,aresp,photo
1901-01-01,0.37923497,2.1864998,12026.815,45.75012,493.02362,1196.0574,10291.984,1.4348885,2.2512176
1901-01-02,0.4772564,3.2981594,12027.006,45.810963,493.1463,1196.051,10291.997,1.4367666,2.6648562
1901-01-03,0.48537335,3.4208364,12027.082,45.80596,493.22,1196.0447,10292.012,1.4420899,2.7173615
1901-01-04,0.43531334,2.7783906,12027.106,45.772064,493.27054,1196.0383,10292.025,1.8195647,2.4774601
1901-01-05,0.48801383,3.461544,12027.168,45.760265,493.33682,1196.0321,10292.039,1.4402586,2.7286515
1901-01-06,0.4953639,3.0852787,12027.268,45.769745,493.41882,1196.026,10292.053,1.483474,2.766764
1901-01-07,0.48868337,3.4764414,12027.321,45.753036,493.48047,1196.02,10292.067,25.114939,2.7354121
1901-01-08,0.48311195,3.393458,12027.347,45.721992,493.52997,1196.0139,10292.081,1.4409304,2.7041512
1901-01-09,0.5269742,4.101101,12027.327,45.66542,493.5581,1196.0078,10292.096,1.442984,2.9674764
1901-01-10,0.48622608,3.450321,12027.256,45.58195,493.56253,1196.0017,10292.109,1.4440202,2.7281694
1901-01-11,0.41646218,2.5546055,12027.201,45.509914,493.5718,1195.9957,10292.124,1.4384239,2.394999
1901-01-12,0.4805276,3.3520064,12027.199,45.468773,493.6021,1195.9897,10292.139,1.4377702,2.6841178
1901-01-13,0.2907359,1.4449277,12027.277,45.474545,493.66684,1195.984,10292.152,inf,1.9570874
1901-01-14,0.4857495,3.4247394,12027.318,45.458927,493.71518,1195.9783,10292.166,1.4378003,2.712611
1901-01-15,0.5355749,4.218854,12027.36,45.444675,493.76385,1195.9725,10292.18,1.4387408,3.0068233
1901-01-16,0.51718825,3.9001546,12027.427,45.44364,493.822,1195.9669,10292.194,1.4380249,2.888451
1901-01-17,0.5027791,3.6804428,12027.523,45.46045,493.89386,1195.9614,10292.208,1.4399046,2.809145
1901-01-18,0.36533055,2.0433426,12027.64,45.48787,493.97424,1195.956,10292.222,1.4353678,2.1986144
1901-01-19,0.49789062,3.5879579,12027.8545,45.570187,494.0989,1195.951,10292.234,1.4343656,2.7695737
1901-01-20,0.4880237,3.4617717,12027.891,45.549767,494.146,1195.9458,10292.249,1.438291,2.726848
1901-01-21,0.4783219,3.3211462,12027.984,45.563007,494.2184,1195.9408,10292.263,1.4362754,2.6729636
1901-01-22,0.4320316,2.7369409,12028.082,45.57804,494.29233,1195.9358,10292.276,1.4341431,2.4550512
1901-01-23,0.5116787,3.8151639,12028.162,45.582672,494.35864,1195.9309,10292.29,1.4377106,2.856769
1901-01-24,0.48558152,3.428014,12028.24,45.58637,494.42413,1195.926,10292.304,1.4389138,2.7149563
1901-01-25,0.47274384,3.245509,12028.344,45.604378,494.50067,1195.9214,10292.317,1.4375827,2.6462297
1901-01-26,0.46751195,3.172895,12028.449,45.623295,494.57843,1195.9167,10292.331,1.4361446,2.6180139
1901-01-27,0.51324356,3.839121,12028.567,45.648632,494.66183,1195.9122,10292.345,1.4377977,2.8656719
1901-01-28,0.50747305,3.7518413,12028.661,45.659763,494.7349,1195.9078,10292.358,1.4390067,2.8346145
1901-01-29,0.4953084,3.5618799,12028.785,45.688087,494.82153,1195.9036,10292.372,1.4379303,2.763403
1901-01-30,0.48433453,3.4065049,12028.893,45.706505,494.90134,1195.8994,10292.386,1.438816,2.7068906
1901-01-31,0.4509866,2.9617388,12029.03,45.74123,494.99423,1195.8953,10292.399,1.4359738,2.5398462
1901-02-01,0.50591683,3.7176816,12029.189,45.788013,495.09796,1195.8914,10292.412,1.4364663,2.8195188
1901-02-02,0.48574156,3.4217553,12029.334,45.82494,495.1954,1195.8876,10292.426,1.4369377,2.710691
