day,cue,rnpp,csoil_sum,csoil_1,csoil_2,csoil_3,csoil_4,aresp,photo
1901-01-01,0.41857907,2.1249223,10781.008,40.51894,444.00253,1061.0498,9235.437,1.6229742,2.617955
1901-01-02,0.4102541,2.9115212,10781.103,40.54385,444.06244,1061.0522,9235.444,7.79016,2.579472
1901-01-03,0.4639142,3.4658823,10781.162,40.547264,444.10638,1061.0548,9235.453,14.873541,2.8449283
1901-01-04,0.45503366,3.3041823,10781.176,40.526146,444.13077,1061.0575,9235.461,11.090898,2.8018086
1901-01-05,0.4695638,3.520671,10781.163,40.490395,444.14233,1061.0603,9235.47,1.5644753,2.883644
1901-01-06,0.43555045,3.0396667,10781.132,40.44603,444.14514,1061.063,9235.478,1.5638081,2.7045205
1901-01-07,0.42230138,2.8714736,10781.078,40.38988,444.13632,1061.0658,9235.486,1.5634931,2.6416688
1901-01-08,0.45880398,3.363372,10781.0,40.321587,444.11502,1061.0686,9235.495,1.5645431,2.8252492
1901-01-09,0.5129892,4.2277594,10781.004,40.300167,444.12808,1061.0714,9235.504,1.5631601,3.1452236
1901-01-10,0.4553024,3.2993557,10781.006,40.279648,444.14066,1061.0741,9235.512,1.5643806,2.803314
1901-01-11,0.34612212,2.0501525,10781.076,40.296593,444.18198,1061.0768,9235.5205,1.5606583,2.3317232
1901-01-12,0.49670687,3.9265811,10781.21,40.349415,444.25308,1061.0795,9235.528,1.5604831,3.0305493
1901-01-13,0.5113666,4.184796,10781.344,40.40033,444.32486,1061.0823,9235.536,1.5621785,3.12835
1901-01-14,0.43320516,3.0077372,10781.432,40.425186,444.3777,1061.0851,9235.544,1.8361106,2.6921709
1901-01-15,0.4098935,2.7198534,10781.506,40.44076,444.42404,1061.0881,9235.553,1.562721,2.5845942
1901-01-16,0.4662496,3.4545667,10781.6,40.467773,444.48026,1061.0912,9235.561,1.561368,2.8563836
1901-01-17,0.46336308,3.4154909,10781.686,40.48903,444.5329,1061.0942,9235.569,1.5622798,2.8427494
1901-01-18,0.4514498,3.2503033,10781.738,40.4923,444.57196,1061.0974,9235.577,1.5630331,2.7819943
1901-01-19,0.5093895,4.151968,10781.845,40.5249,444.6345,1061.1007,9235.585,1.561578,3.1156769
1901-01-20,0.43391758,3.014265,10781.943,40.552013,444.69385,1061.104,9235.594,1.562358,2.693743
1901-01-21,0.41596982,2.7841525,10782.084,40.602596,444.7728,1061.1073,9235.602,1.5589386,2.604835
1901-01-22,0.41118708,2.7297966,10782.235,40.65762,444.85736,1061.1107,9235.609,1.5596398,2.5853004
1901-01-23,0.44539115,3.1659918,10782.348,40.68983,444.92612,1061.1143,9235.617,1.5622255,2.7499788
1901-01-24,0.47129145,3.5320315,10782.46,40.721,444.99536,1061.1178,9235.626,1.562216,2.886023
1901-01-25,0.48295578,3.710444,10782.565,40.747574,445.06216,1061.1216,9235.634,1.5622157,2.9523041
1901-01-26,0.44907352,3.2150836,10782.673,40.775078,445.13058,1061.1254,9235.642,1.5621408,2.7681935
1901-01-27,0.4325486,2.9953055,10782.786,40.80476,445.20166,1061.1293,9235.65,1.5613772,2.6857233
1901-01-28,0.4357994,3.0336537,10782.755,40.75362,445.2099,1061.1334,9235.658,1.5596281,2.698284
1901-01-29,0.43180713,2.9853623,10782.743,40.713913,445.22464,1061.1376,9235.667,1.5606998,2.6813672
1901-01-30,0.47261643,3.5504115,10782.734,40.677185,445.23984,1061.1418,9235.676,1.5613735,2.8919666
1901-01-31,0.43489665,3.028162,10782.705,40.630585,445.24518,1061.146,9235.684,1.5625519,2.6989486
1901-02-01,0.42867166,2.9453444,10782.692,40.59388,445.2561,1061.1501,9235.692,1.5612459,2.6669614
1901-02-02,0.46020588,3.3759408,10782.666,40.550842,445.26013,1061.1544,9235.701,1.5632402,2.828854
1901-02-03,0.53258616,4.6075287,10782.687,40.534805,445.28378,1061.1586,9235.709,1.5637351,3.2867837
1901-02-04,0.1341001,0.54083914,10782.771,40.556324,445.33572,1061.1627,9235.717,1.5574399,1.6384377
1901-02-05,0.36982408,2.2642748,10782.956,40.631786,445.43195,1061.1667,9235.726,1.5528433,2.405421
1901-02-06,0.3811632,2.3843863,10783.117,40.692852,445.5197,1061.1709,9235.733,1.5547104,2.4519176
1901-02-07,0.42710647,2.9133995,10783.27,40.748154,445.60547,1061.1752,9235.741,1.5555527,2.6494658
1901-02-08,0.3257256,1.8546131,10783.448,40.81634,445.70346,1061.1796,9235.749,1.5540951,2.2506661
1901-02-09,0.47248006,3.5379143,10783.581,40.857403,445.7831,1061.1841,9235.757,1.5568179,2.8828013
1901-02-10,0.49161366,3.8751423,10783.598,40.83182,445.8116,1061.189,9235.766,1.5616388,3.0121775
1901-02-11,0.47705337,3.6488168,10783.537,40.763977,445.8053,1061.194,9235.773,1.563492,2.929845
1901-02-12,0.46536207,3.4736977,10783.424,40.66844,445.7735,1061.1991,9235.782,1.5650848,2.8663924
1901-02-13,0.4965079,3.9467323,10783.378,40.613472,445.76953,1061.204,9235.791,1.5631752,3.0406806
1901-02-14,0.52194273,4.390019,10783.409,40.60236,445.79785,1061.2089,9235.8,1.5614953,3.2038572
1901-02-15,0.50046885,4.015593,10783.412,40.57659,445.81372,1061.2137,9235.808,1.5640895,3.0671847
1901-02-16,0.406802,2.689791,10783.366,40.5245,445.807,1061.2186,9235.816,1.5653263,2.5757644
1901-02-17,0.43956357,3.107023,10783.266,40.442352,445.77377,1061.2238,9235.825,1.5667384,2.7320075
1901-02-18,0.49274337,3.9252827,10783.151,40.35577,445.73297,1061.2288,9235.834,1.5673939,3.036161
1901-02-19,0.44936526,3.2400403,10783.036,40.27062,445.68906,1061.2338,9235.843,1.5671293,2.7818556
1901-02-20,0.45798138,3.3566244,10782.96,40.209667,445.66046,1061.2386,9235.852,1.56639,2.8245835
1901-02-21,0.41496912,2.7852128,10782.918,40.169147,445.6454,1061.2433,9235.86,1.5646449,2.6107752
1901-02-22,0.42696902,2.930262,10782.91,40.148846,445.64465,1061.248,9235.868,1.5635005,2.6635833
1901-02-23,0.38182673,2.4071755,10782.892,40.12324,445.63855,1061.2527,9235.877,1.5635294,2.4690664
1901-02-24,0.42924517,2.960157,10782.858,40.090034,445.6251,1061.2574,9235.886,1.5632411,2.674142
1901-02-25,0.42658082,2.9240928,10782.858,40.076626,445.62607,1061.2621,9235.894,1.5627216,2.6604419
1901-02-26,0.47926435,3.6664362,10782.852,40.05949,445.6234,1061.2667,9235.902,1.5633737,2.9367497
1901-02-27,0.44720015,3.191681,10782.858,40.049744,445.6259,1061.2714,9235.911,1.5624119,2.759647
1901-02-28,0.4815773,3.6958723,10782.902,40.06203,445.64575,1061.276,9235.919,1.5632975,2.9478714
1901-03-01,0.4534185,3.2741106,10782.991,40.097816,445.6852,1061.2805,9235.928,1.5614554,2.7894385
1901-03-02,0.3986482,2.587526,10783.119,40.15507,445.74362,1061.285,9235.936,1.5590576,2.5318227
1901-03-03,0.46641532,3.4591453,10783.218,40.19439,445.79013,1061.2897,9235.943,1.5608691,2.8574681
1901-03-04,0.34977797,2.075663,10783.346,40.24907,445.8506,1061.2943,9235.952,1.5573326,2.339431
1901-03-05,0.47099423,3.5249524,10783.459,40.29422,445.90585,1061.2991,9235.96,1.5598296,2.8808715
1901-03-06,0.4888439,3.8063726,10783.555,40.328247,445.95407,1061.304,9235.969,1.5611907,2.9868014
1901-03-07,0.491681,3.8646338,10783.607,40.33759,445.98392,1061.309,9235.977,1.5625104,3.0094924
1901-03-08,0.4745989,3.6070147,10783.602,40.31463,445.988,1061.3141,9235.985,1.5653259,2.9163527
1901-03-09,0.48950416,3.8290486,10783.641,40.316795,446.01123,1061.3191,9235.993,1.5632933,2.9970953
1901-03-10,0.4823058,3.7200139,10783.661,40.308624,446.02612,1061.3242,9236.002,1.5642718,2.9574158
1901-03-11,0.4778491,3.635697,10783.73,40.328014,446.0627,1061.3292,9236.011,1.5631869,2.9254181
1901-03-12,0.43957213,3.088421,10783.824,40.36063,446.11075,1061.3342,9236.019,1.5622991,2.7212474
1901-03-13,0.29576963,1.6083095,10783.857,40.35845,446.13193,1061.3395,9236.027,1.5589539,2.157495
1901-03-14,0.4149941,2.7734785,10783.955,40.392544,446.1822,1061.3446,9236.035,1.5581781,2.600087
1901-03-15,0.2829853,1.5045892,10784.093,40.44879,446.25162,1061.3496,9236.043,1.5561707,2.1131363
1901-03-16,0.29721385,1.608839,10784.318,40.551838,446.36093,1061.3546,9236.051,1.5514265,2.1515868
1901-03-17,0.52890784,4.5041203,10784.522,40.64067,446.4636,1061.3599,9236.059,1.5572476,3.242184
1901-03-18,0.46899056,3.4945204,10784.66,40.689735,446.53802,1061.3654,9236.067,1.5600908,2.8699298
1901-03-19,0.40976468,2.71447,10784.75,40.71131,446.5924,1061.371,9236.075,1.5593921,2.5793004
1901-03-20,0.50444263,4.090974,10784.786,40.702045,446.62323,1061.3767,9236.084,1.5637237,3.094662
1901-03-21,0.47029132,3.517528,10784.795,40.67852,446.64206,1061.3826,9236.092,1.5615207,2.8799138
1901-03-22,0.40055487,2.6137815,10784.773,40.638565,446.6463,1061.3885,9236.101,1.5618986,2.544353
1901-03-23,0.36900774,2.2732341,10784.793,40.622105,446.66727,1061.3944,9236.109,1.5594379,2.41531
1901-03-24,0.38559535,2.4461646,10784.835,40.61908,446.6981,1061.4003,9236.117,1.5591164,2.4792907
1901-03-25,0.37874013,2.3719983,10784.881,40.618317,446.73044,1061.4061,9236.126,1.5584363,2.4510264
1901-03-26,0.39403412,2.533448,10784.903,40.604973,446.75256,1061.4121,9236.134,1.5580138,2.5105948
1901-03-27,0.48665625,3.7837217,10784.893,40.57252,446.75885,1061.4181,9236.143,1.560809,2.977624
1901-03-28,0.47768354,3.6254215,10784.913,40.558838,446.77853,1061.4242,9236.151,1.5596188,2.9181345
1901-03-29,0.3821507,2.4120166,10784.919,40.538265,446.79172,1061.4302,9236.159,1.560647,2.4680984
1901-03-30,0.3799474,2.382904,10784.815,40.456287,446.75455,1061.4365,9236.168,1.5565555,2.4532118
1901-03-31,0.48470563,3.7380416,10784.727,40.38521,446.72238,1061.4427,9236.177,1.5595288,2.9597754
1901-04-01,0.45527768,3.3037498,10784.6455,40.320034,446.69138,1061.4489,9236.186,1.5609043,2.7997866
1901-04-02,0.46488214,3.4404266,10784.571,40.2602,446.6616,1061.455,9236.194,1.5603684,2.8499227
1901-04-03,0.49098527,3.8449075,10784.523,40.216816,446.6422,1061.4609,9236.203,1.5610671,3.000954
1901-04-04,0.46444532,3.4411986,10784.449,40.16012,446.60986,1061.467,9236.212,1.5626073,2.852385
1901-04-05,0.4610042,3.38978,10784.375,40.105118,446.5762,1061.473,9236.221,1.5618976,2.8325183
1901-04-06,0.45005476,3.232666,10784.322,40.063335,446.55057,1061.4789,9236.2295,1.5616963,2.7741446
1901-04-07,0.37521285,2.3373363,10784.32,40.051537,446.5473,1061.4846,9236.237,1.5590327,2.4387345
1901-04-08,0.34349728,2.0207956,10784.38,40.072853,446.5705,1061.4902,9236.246,1.5559987,2.3169603
1901-04-09,0.43778318,3.0534675,10784.45,40.10077,446.6,1061.4958,9236.254,1.5558003,2.7017615
1901-04-10,0.399334,2.5901406,10784.502,40.116703,446.62097,1061.5016,9236.263,1.556319,2.5299778
1901-04-11,0.4966929,3.963667,10784.473,40.087708,446.6062,1061.5076,9236.271,1.560541,3.0438652
1901-04-12,0.4835921,3.7174997,10784.479,40.07903,446.6065,1061.5133,9236.279,1.5585219,2.9511333
1901-04-13,0.42352515,2.8833892,10784.492,40.074696,446.60986,1061.5192,9236.288,1.559496,2.6421735
1901-04-14,0.45351517,3.2768528,10784.492,40.063435,446.6074,1061.5249,9236.297,1.5596913,2.7884848
1901-04-15,0.43593857,3.0402122,10784.485,40.04801,446.60098,1061.5308,9236.306,1.5596164,2.7004464
1901-04-16,0.48690113,3.7973115,10784.449,40.01714,446.58124,1061.5366,9236.314,1.561398,2.9830563
1901-04-17,0.44454324,3.1615725,10784.391,39.97444,446.55035,1061.5425,9236.323,1.5616064,2.7473195
1901-04-18,0.43656898,3.0533924,10784.321,39.927776,446.51416,1061.5483,9236.331,1.5613362,2.706975
1901-04-19,0.4617112,3.4018538,10784.264,39.888294,446.48166,1061.5542,9236.34,1.5616989,2.8367472
1901-04-20,0.42940682,2.955844,10784.221,39.857906,446.4547,1061.5599,9236.349,1.5596503,2.6691277
1901-04-21,0.39705357,2.5662284,10784.201,39.841164,446.43753,1061.5656,9236.357,1.5577548,2.5224645
1901-04-22,0.4967508,3.979449,10784.112,39.78647,446.3884,1061.5713,9236.366,1.5628866,3.0518777
1901-04-23,0.503425,4.057325,10784.1045,39.77803,446.3746,1061.5768,9236.375,1.560425,3.0790787
1901-04-24,0.45058668,3.2382483,10784.084,39.76282,446.355,1061.5823,9236.384,1.5608108,2.7752385
1901-04-25,0.48515174,3.7584627,10784.06,39.746075,446.3334,1061.5879,9236.393,1.5613494,2.9688575
1901-04-26,0.5117697,4.226736,10784.022,39.72235,446.30524,1061.5934,9236.401,1.5629086,3.1441352
1901-04-27,0.4987928,4.0023894,10783.958,39.684574,446.26447,1061.5989,9236.41,1.5648876,3.062777
1901-04-28,0.4588441,3.3581038,10783.922,39.663315,446.2355,1061.6042,9236.419,1.5627515,2.8216841
1901-04-29,0.4090563,2.711064,10783.921,39.66174,446.22192,1061.6095,9236.428,1.5616748,2.5802536
