day,cue,rnpp,csoil_sum,csoil_1,csoil_2,csoil_3,csoil_4,aresp,photo
1901-01-01,0.54732126,4.236873,11815.428,43.168495,481.76883,1160.3861,10130.1045,1.4072113,3.002348
1901-01-02,0.5476879,4.252945,11815.532,43.221004,481.81564,1160.384,10130.111,1.3896084,3.00984
1901-01-03,0.5281118,3.99953,11815.543,43.220966,481.82178,1160.382,10130.118,1.4072872,2.8923597
1901-01-04,0.38795075,2.1431692,11815.488,43.18462,481.79828,1160.3798,10130.126,1.3933611,2.2244208
1901-01-05,0.51781726,3.8066728,11815.415,43.13918,481.76584,1160.3776,10130.133,2.4497318,2.8273895
1901-01-06,0.5326373,4.0669904,11815.312,43.077488,481.71796,1160.3754,10130.141,1.4084985,2.9256954
1901-01-07,0.41984597,2.5031333,11815.233,43.032043,481.6807,1160.373,10130.147,1.4054062,2.3430483
1901-01-08,0.5398511,4.181703,11815.154,42.98702,481.64163,1160.3707,10130.155,1.4065723,2.966463
1901-01-09,0.5407006,4.218364,11815.041,42.923935,481.58572,1160.3683,10130.163,1.4095148,2.9827824
1901-01-10,0.50493664,3.5932243,11814.975,42.88884,481.55005,1160.3657,10130.17,1.4073946,2.7492356
1901-01-11,0.49647963,3.4585874,11814.976,42.89087,481.54337,1160.3633,10130.178,1.4053932,2.6974237
1901-01-12,0.4573982,2.939574,11814.947,42.877888,481.52444,1160.3608,10130.185,1.4072273,2.5067122
1901-01-13,0.5540787,4.4557667,11814.914,42.862213,481.5027,1160.3583,10130.191,1.4090359,3.0705209
1901-01-14,0.54053146,4.1815205,11814.913,42.863487,481.4943,1160.3558,10130.199,1.4082328,2.9683132
1901-01-15,0.46841845,2.77874,11814.894,42.855522,481.47842,1160.3533,10130.206,1.4361907,2.56078
1901-01-16,0.5638793,4.7399178,11814.928,42.87678,481.48618,1160.3507,10130.214,1.4128731,3.1352375
1901-01-17,0.40951577,2.3982613,11814.949,42.890846,481.4891,1160.3481,10130.221,34.313915,2.3069386
1901-01-18,0.5058588,3.6184616,11814.937,42.8863,481.47736,1160.3457,10130.228,1.408954,2.7599742
1901-01-19,0.39457208,2.243917,11814.94,42.889835,481.47214,1160.3431,10130.235,1.4074894,2.2488744
1901-01-20,0.5468304,4.3324103,11814.922,42.881893,481.45755,1160.3406,10130.242,1.408733,3.0243304
1901-01-21,0.5211541,3.880807,11814.891,42.86653,481.43658,1160.338,10130.25,1.4104942,2.858584
1901-01-22,0.539666,4.2449164,11814.849,42.84609,481.41074,1160.3353,10130.257,1.4121488,2.9948254
1901-01-23,0.46924216,3.0966594,11814.867,42.858814,481.4114,1160.3328,10130.264,1.4106548,2.5683832
1901-01-24,0.5099826,3.675216,11814.91,42.884903,481.4236,1160.3301,10130.271,1.4096062,2.7818668
1901-01-25,0.48008427,3.237496,11814.946,42.90695,481.43375,1160.3275,10130.278,1.4093624,2.6193693
1901-01-26,0.4470973,2.8153765,11814.989,42.9319,481.44727,1160.3251,10130.285,1.4085547,2.461994
1901-01-27,0.40780997,2.3802204,11815.014,42.94581,481.45282,1160.3225,10130.293,1.4081452,2.300197
1901-01-28,0.48314768,3.276948,11815.028,42.9543,481.4545,1160.32,10130.3,1.4078391,2.632397
1901-01-29,0.42656824,2.576114,11815.106,42.997253,481.485,1160.3174,10130.307,1.4059439,2.3706925
1901-01-30,0.53605807,4.1105323,11815.154,43.022938,481.50305,1160.315,10130.313,1.4079181,2.9415262
1901-01-31,0.4569216,2.9295008,11815.243,43.069744,481.5396,1160.3125,10130.321,1.4065864,2.5023417
1901-02-01,0.52687424,3.950125,11815.305,43.10125,481.5656,1160.3102,10130.328,1.4076433,2.8817809
1901-02-02,0.50641066,3.6357439,11815.288,43.08852,481.5568,1160.3077,10130.335,1.4105921,2.767925
1901-02-03,0.55152535,4.4151483,11815.271,43.075897,481.54758,1160.3053,10130.343,1.4100442,3.0564613
1901-02-04,0.5053113,3.6005065,11815.287,43.081524,481.55264,1160.3029,10130.35,1.4087378,2.7533045
1901-02-05,0.49121013,3.3856108,11815.348,43.1125,481.5787,1160.3004,10130.356,1.4073956,2.6723728
1901-02-06,0.5330185,4.0494943,11815.416,43.14602,481.60822,1160.2981,10130.363,1.4079598,2.919094
1901-02-07,0.50998265,3.6879811,11815.418,43.142555,481.60898,1160.2958,10130.371,1.4104052,2.787186
1901-02-08,0.5356779,4.113825,11815.4375,43.148525,481.61725,1160.2935,10130.378,1.4096713,2.9444716
1901-02-09,0.49137983,3.3964605,11815.43,43.140175,481.61404,1160.2911,10130.385,1.410137,2.6790457
