day,cue,rnpp,csoil_sum,csoil_1,csoil_2,csoil_3,csoil_4,aresp,photo
1901-01-01,0.45163736,2.188633,11843.154,45.356346,494.50598,1158.3494,10144.942,1.5872651,2.6560676
1901-01-02,0.4885561,3.685378,11843.222,45.354877,494.556,1158.3638,10144.947,25.01327,2.845895
1901-01-03,0.4919083,3.535399,11843.245,45.32802,494.58566,1158.3784,10144.953,10.02931,2.870404
1901-01-04,0.46412182,3.2320309,11843.311,45.325333,494.63306,1158.393,10144.959,4.699607,2.7181969
1901-01-05,0.5080974,3.5985794,11843.333,45.299458,494.66202,1158.4077,10144.964,1.5385021,2.9717433
1901-01-06,0.5092209,4.033905,11843.293,45.238373,494.66168,1158.4227,10144.97,inf,2.9846363
1901-01-07,0.5206498,4.1546,11843.341,45.228527,494.6994,1158.4374,10144.976,1.5114553,3.0462368
1901-01-08,0.49156484,3.4316094,11843.387,45.218365,494.73615,1158.4521,10144.98,inf,2.8686688
1901-01-09,0.47563294,3.08257,11843.431,45.206707,494.771,1158.4669,10144.986,inf,2.7791228
1901-01-10,0.46508822,3.1914847,11843.463,45.188587,494.80005,1158.4817,10144.992,inf,2.7231843
1901-01-11,0.49857613,3.7996528,11843.563,45.210155,494.85983,1158.4963,10144.997,74.53269,2.9046524
1901-01-12,0.45441583,3.1215866,11843.71,45.256565,494.93994,1158.5107,10145.003,1490300500000000.0,2.6703663
1901-01-13,0.49884507,3.594581,11843.879,45.31479,495.03125,1158.5251,10145.008,1.5210863,2.9055216
1901-01-14,0.44154948,2.9928997,11844.084,45.39192,495.13947,1158.5394,10145.014,1.5081055,2.6062458
1901-01-15,0.4876858,3.4274404,11844.217,45.42688,495.21735,1158.5542,10145.019,inf,2.844722
1901-01-16,0.43030688,2.7179518,11844.348,45.45967,495.2945,1158.569,10145.024,inf,2.5583723
1901-01-17,0.43652076,2.8714278,11844.524,45.518276,495.3932,1158.5836,10145.029,17.089384,2.5822878
1901-01-18,0.50113803,3.7684088,11844.723,45.58704,495.50217,1158.5984,10145.035,1.5057054,2.9159057
1901-01-19,0.49068412,3.6162453,11844.8545,45.617275,495.58334,1158.6135,10145.04,1.5083989,2.8619547
1901-01-20,0.48597467,3.543116,11844.996,45.652298,495.66922,1158.6287,10145.046,1.5078073,2.8343296
1901-01-21,0.49552682,3.691196,11845.126,45.680138,495.75064,1158.644,10145.051,1.5086265,2.8900938
1901-01-22,0.4762154,3.3340294,11845.273,45.717037,495.83997,1158.6593,10145.057,1.5139402,2.781486
1901-01-23,0.41392258,2.6249652,11845.456,45.774002,495.94604,1158.6746,10145.062,3.2312185e+27,2.4862669
1901-01-24,0.36843112,2.1395931,11845.663,45.842804,496.06317,1158.6897,10145.067,7.5070186,2.305762
1901-01-25,0.4634627,3.2162013,11845.839,45.892822,496.1684,1158.7051,10145.072,1.5049282,2.7100818
1901-01-26,0.418227,2.6593785,11845.994,45.93001,496.26508,1158.7208,10145.078,1.5047582,2.50314
1901-01-27,0.3695963,2.154501,11846.147,45.96633,496.362,1158.7365,10145.083,1.503165,2.310742
1901-01-28,0.48924872,3.5841675,11846.256,45.97498,496.4391,1158.7526,10145.089,1.5046008,2.8462489
1901-01-29,0.45477003,3.0962603,11846.359,45.982285,496.51495,1158.7688,10145.094,1.5032463,2.6638649
1901-01-30,0.50397515,3.810673,11846.441,45.97627,496.58075,1158.7853,10145.1,1.5039123,2.9297013
1901-01-31,0.5185827,4.0949273,11846.441,45.923946,496.6099,1158.8022,10145.105,1.5071872,3.0377789
1901-02-01,0.53025955,4.293428,11846.424,45.862995,496.62997,1158.8193,10145.111,1.5083846,3.1129866
1901-02-02,0.48889202,3.5974174,11846.359,45.7778,496.62808,1158.8367,10145.117,1.5100206,2.8563876
1901-02-03,0.5190148,4.105893,11846.273,45.681923,496.61407,1158.8541,10145.123,1.5110351,3.0458279
1901-02-04,0.4901506,3.6107953,11846.213,45.603443,496.60938,1158.8713,10145.129,1.509366,2.8608594
1901-02-05,0.48545977,3.5283005,11846.22,45.565235,496.6328,1158.8883,10145.134,1.5064658,2.8274903
1901-02-06,0.38067806,2.2476425,11846.386,45.616547,496.72482,1158.9044,10145.14,1.5005486,2.3447573
1901-02-07,0.4878211,3.547834,11846.557,45.669857,496.82062,1158.9207,10145.1455,1.5021477,2.8304572
1901-02-08,0.5109654,3.9382834,11846.658,45.683384,496.887,1158.9373,10145.15,1.5060455,2.9789414
1901-02-09,0.5049709,3.8418674,11846.77,45.701866,496.9576,1158.954,10145.156,1.5082495,2.945483
1901-02-10,0.52326477,4.169151,11846.829,45.690666,497.00546,1158.9711,10145.162,1.5103567,3.068859
1901-02-11,0.51336575,4.005273,11846.899,45.685852,497.05765,1158.9882,10145.168,1.5117307,3.009235
1901-02-12,0.5072923,3.9139237,11846.904,45.644226,497.08032,1159.0056,10145.174,1.5139823,2.9774404
1901-02-13,0.49106574,3.6233995,11846.979,45.643692,497.1335,1159.0228,10145.179,1.5101705,2.8664079
1901-02-14,0.52256006,4.1596985,11847.027,45.627872,497.17444,1159.0402,10145.185,1.512605,3.067668
1901-02-15,0.5292984,4.283282,11847.087,45.6191,497.22015,1159.0575,10145.19,1.513088,3.1140149
1901-02-16,0.5260913,4.22541,11847.151,45.612675,497.26718,1159.0748,10145.196,1.5145016,3.0940359
1901-02-17,0.4581197,3.1618104,11847.219,45.609188,497.3158,1159.0922,10145.202,1.513575,2.6984293
1901-02-18,0.5090306,3.9437115,11847.229,45.572716,497.33813,1159.1099,10145.208,1.5155604,2.9901357
1901-02-19,0.4810306,3.487031,11847.221,45.527187,497.35156,1159.1277,10145.214,1.5148183,2.8202803
1901-02-20,0.50714,3.8914866,11847.259,45.50903,497.38458,1159.1454,10145.22,1.5141736,2.9698713
1901-02-21,0.4488313,3.0396228,11847.282,45.48311,497.4103,1159.1631,10145.226,1.5136923,2.6531882
1901-02-22,0.48054627,3.4741206,11847.308,45.45884,497.43622,1159.1808,10145.231,1.5133713,2.8141448
1901-02-23,0.45308924,3.0964854,11847.359,45.450607,497.47366,1159.1984,10145.237,1.5135945,2.6742475
1901-02-24,0.45273882,3.0862484,11847.434,45.45508,497.52057,1159.2158,10145.242,1.5116935,2.668564
1901-02-25,0.41436207,2.6241562,11847.572,45.495197,497.59576,1159.233,10145.248,1.510096,2.4954145
1901-02-26,0.37370962,2.1945581,11847.768,45.566685,497.69717,1159.2499,10145.254,1.5080596,2.3313727
1901-02-27,0.41695184,2.6451535,11847.955,45.632866,497.79703,1159.2668,10145.259,1.5079228,2.5009918
1901-02-28,0.45918852,3.1713922,11848.071,45.65637,497.86572,1159.2844,10145.265,1.5112915,2.6996834
1901-03-01,0.36378115,2.1038327,11848.223,45.699825,497.9506,1159.3019,10145.2705,1.5087074,2.2965415
1901-03-02,0.4090552,2.559204,11848.41,45.762215,498.0521,1159.3191,10145.276,1.5073004,2.4684591
1901-03-03,0.44577146,2.9847736,11848.598,45.823948,498.15546,1159.3365,10145.281,1.5065259,2.6257012
1901-03-04,0.49183917,3.6408677,11848.704,45.838364,498.22385,1159.3545,10145.287,1.5104691,2.8730638
1901-03-05,0.48162755,3.4818556,11848.778,45.83458,498.2783,1159.3728,10145.293,1.5095907,2.8132434
1901-03-06,0.4769617,3.4191377,11848.816,45.810303,498.3162,1159.3912,10145.299,1.5109977,2.79134
1901-03-07,0.3953264,2.4097855,11848.936,45.832348,498.38907,1159.4093,10145.305,1.5073351,2.4127553
1901-03-08,0.50210345,3.800911,11849.027,45.83856,498.4505,1159.4276,10145.311,1.509995,2.9320421
1901-03-09,0.49865544,3.746996,11849.086,45.82612,498.49728,1159.4462,10145.316,1.5106767,2.912717
1901-03-10,0.5239756,4.18996,11849.115,45.797035,498.5303,1159.4651,10145.322,1.5130103,3.0792472
1901-03-11,0.50159246,3.7976527,11849.178,45.787807,498.57748,1159.4838,10145.328,1.5122728,2.933151
1901-03-12,0.51053166,3.9395618,11849.267,45.793766,498.63617,1159.5023,10145.334,1.5114678,2.985088
1901-03-13,0.4240968,2.7373586,11849.37,45.80829,498.70123,1159.5208,10145.34,1.5117166,2.5390186
1901-03-14,0.45282453,3.0841773,11849.472,45.82106,498.7654,1159.5393,10145.346,1.5096478,2.6657395
1901-03-15,0.5136387,3.99611,11849.569,45.83147,498.82825,1159.5581,10145.352,1.5112727,3.0057273
1901-03-16,0.50328267,3.8275976,11849.636,45.823963,498.87717,1159.577,10145.357,1.512969,2.9449325
1901-03-17,0.51762545,4.072545,11849.699,45.815163,498.92456,1159.5961,10145.363,1.5137523,3.03658
1901-03-18,0.50659704,3.89083,11849.737,45.792233,498.96024,1159.6154,10145.369,1.5150884,2.970423
1901-03-19,0.39696205,2.4358873,11849.773,45.769314,498.99442,1159.6345,10145.375,1.5127949,2.427921
1901-03-20,0.5032097,3.8351169,11849.779,45.7299,499.0147,1159.6539,10145.381,1.5145823,2.9491844
1901-03-21,0.5250836,4.21902,11849.76,45.67716,499.02267,1159.6737,10145.387,1.5161761,3.0931983
1901-03-22,0.33988646,1.8890187,11849.792,45.654987,499.0519,1159.6929,10145.393,1.5111214,2.2148209
1901-03-23,0.47828576,3.4365609,11849.818,45.629765,499.07797,1159.7123,10145.398,1.5112869,2.798146
1901-03-24,0.5047069,3.8677144,11849.766,45.560585,499.06808,1159.7322,10145.405,1.5160944,2.962683
1901-03-25,0.45214403,3.0900407,11849.669,45.468647,499.0367,1159.7523,10145.411,1.5156134,2.6737835
1901-03-26,0.49588516,3.7131288,11849.6,45.394585,499.01566,1159.7722,10145.417,1.5141433,2.903566
1901-03-27,0.48461884,3.5511055,11849.484,45.29655,498.97202,1159.7925,10145.424,1.5170602,2.8462276
1901-03-28,0.45441186,3.1188142,11849.406,45.22163,498.9425,1159.8124,10145.43,1.5151782,2.684066
1901-03-29,0.3307019,1.8144681,11849.411,45.194973,498.94815,1159.8315,10145.437,1.5123492,2.1855493
1901-03-30,0.42523113,2.7524478,11849.459,45.19351,498.97296,1159.8507,10145.442,1.5112681,2.5442104
1901-03-31,0.48423105,3.5289812,11849.526,45.20218,499.00583,1159.8698,10145.448,1.5120219,2.8332615
1901-04-01,0.43479067,2.8700306,11849.584,45.20628,499.03525,1159.8888,10145.454,1.5125089,2.5891242
1901-04-02,0.48882964,3.6038268,11849.643,45.209927,499.0644,1159.908,10145.46,1.5135598,2.8624623
1901-04-03,0.50211734,3.8205416,11849.682,45.203365,499.08542,1159.9272,10145.466,1.5154839,2.9447477
1901-04-04,0.51098496,3.965205,11849.7,45.184616,499.0963,1159.9468,10145.473,1.5154228,2.9984267
1901-04-05,0.4466279,3.0194542,11849.727,45.171295,499.1106,1159.9662,10145.479,1.5138527,2.645951
1901-04-06,0.35105154,1.989836,11849.815,45.193275,499.15244,1159.985,10145.484,1.5103345,2.2535105
1901-04-07,0.24536474,1.1702881,11849.971,45.25229,499.2248,1160.0035,10145.49,1.506514,1.90627
1901-04-08,0.50172114,3.7985902,11850.068,45.27735,499.27243,1160.0226,10145.496,1.5099975,2.9310677
1901-04-09,0.4999807,3.7818282,11850.079,45.252747,499.28113,1160.0422,10145.503,1.5116274,2.9261906
1901-04-10,0.50190574,3.8105056,11850.062,45.213562,499.277,1160.062,10145.509,1.5124665,2.9378483
1901-04-11,0.49060664,3.6280432,11850.035,45.170525,499.2679,1160.0819,10145.515,1.5127143,2.8706517
1901-04-12,0.48324445,3.5235403,11849.965,45.103848,499.23795,1160.102,10145.521,1.5141606,2.833066
1901-04-13,0.49790826,3.7420392,11849.925,45.05576,499.21997,1160.122,10145.527,1.5126294,2.9127734
1901-04-14,0.45955646,3.18314,11849.848,44.988064,499.1839,1160.142,10145.534,1.5135235,2.706184
1901-04-15,0.46248767,3.2240705,11849.739,44.90488,499.13235,1160.1622,10145.54,1.5137684,2.721601
1901-04-16,0.4762894,3.413041,11849.658,44.83863,499.09076,1160.1823,10145.547,1.512335,2.790436
