day,cue,rnpp,csoil_sum,csoil_1,csoil_2,csoil_3,csoil_4,aresp,photo
1901-01-01,0.34223932,1.4960195,11485.518,42.030724,472.02554,1125.7118,9845.749,1.5102674,2.1869648
1901-01-02,0.5065895,3.960085,11485.582,42.065952,472.04584,1125.7155,9845.755,1.479454,2.9145083
1901-01-03,0.5454162,4.5828557,11485.588,42.06738,472.03986,1125.7194,9845.762,1.7863603,3.1754777
1901-01-04,0.48366714,3.5192873,11485.51,42.02275,471.9962,1125.7233,9845.768,1.4811963,2.7924988
1901-01-05,0.41585857,2.6123495,11485.396,41.959568,471.93527,1125.727,9845.774,1.4806552,2.4608467
1901-01-06,0.5097038,3.884101,11485.27,41.890965,471.86697,1125.731,9845.78,1.4821469,2.9405158
1901-01-07,0.5076108,3.843022,11485.127,41.81549,471.78983,1125.7347,9845.787,1.4818984,2.926556
1901-01-08,0.52330893,4.0753994,11484.968,41.732433,471.70297,1125.7384,9845.794,1.4853343,3.0268981
1901-01-09,0.4907208,3.6065936,11484.731,41.609283,471.579,1125.7421,9845.801,1.4867401,2.8388968
1901-01-10,0.4918793,3.6115682,11484.496,41.490543,471.45294,1125.7455,9845.807,2.8165326,2.8446877
1901-01-11,0.49584,3.6852653,11484.235,41.36083,471.31204,1125.7488,9845.813,1.4858096,2.8720767
1901-01-12,0.44978216,3.079183,11483.882,41.18388,471.12555,1125.752,9845.82,1.4892226,2.6480215
1901-01-13,0.43857306,2.8955195,11483.492,40.992386,470.9181,1125.755,9845.827,1.4890097,2.5805078
1901-01-14,0.51745063,4.0191736,11483.205,40.86118,470.7518,1125.7576,9845.834,1.4858476,2.997452
1901-01-15,0.43671694,2.8547394,11482.918,40.734062,470.58307,1125.7599,9845.841,1.4863362,2.5642936
1901-01-16,0.48664206,3.506958,11482.775,40.68793,470.4773,1125.762,9845.848,1.481804,2.8031003
1901-01-17,0.5214257,3.599831,11482.633,40.643707,470.37094,1125.7639,9845.8545,1.5296842,3.0220177
1901-01-18,0.4784532,3.5789635,11482.449,40.577797,470.24454,1125.7656,9845.861,1.4943525,2.7693365
1901-01-19,0.48375428,3.5896688,11482.217,40.487194,470.09396,1125.7673,9845.868,1.4914397,2.8080504
1901-01-20,0.5079771,3.912963,11481.973,40.393093,469.93613,1125.7687,9845.875,28.273981,2.957477
1901-01-21,0.49064577,3.6574032,11481.674,40.271793,469.75052,1125.77,9845.882,1.4895321,2.8642535
1901-01-22,0.42193714,2.8470304,11481.313,40.120174,469.53342,1125.771,9845.889,1.4902878,2.5603726
1901-01-23,0.4617559,3.3391693,11480.914,39.952324,469.29437,1125.7716,9845.8955,1.4917413,2.7458525
1901-01-24,0.40859854,2.5246186,11480.604,39.836346,469.09247,1125.772,9845.902,1.4869395,2.4413846
1901-01-25,0.47224268,3.3153803,11480.311,39.733353,468.89594,1125.772,9845.909,1.4877932,2.7373674
1901-01-26,0.5121211,3.92825,11480.061,39.656143,468.71683,1125.7717,9845.916,1.487642,2.9654434
1901-01-27,0.4265129,2.7312136,11479.883,39.61835,468.56982,1125.7712,9845.923,1.4855236,2.517496
1901-01-28,0.5091633,3.9019077,11479.707,39.583294,468.4232,1125.7705,9845.93,1.4863213,2.9533522
1901-01-29,0.42786807,2.8829103,11479.429,39.494087,468.22845,1125.7697,9845.937,1.4903519,2.5743732
1901-01-30,0.5288938,4.2046204,11479.324,39.500202,468.11258,1125.7684,9845.943,1.4865558,3.0676894
1901-01-31,0.5403515,4.4402394,11479.207,39.49882,467.99084,1125.7672,9845.95,1.4883202,3.1567388
1901-02-01,0.47617936,3.4289315,11479.024,39.462296,467.8394,1125.7656,9845.957,1.4900918,2.7797923
1901-02-02,0.4550876,3.2104883,11478.7295,39.367134,467.63495,1125.7639,9845.964,1.4944581,2.7011964
1901-02-03,0.5017881,3.7939417,11478.473,39.29432,467.44528,1125.7618,9845.971,1.4922895,2.9190514
1901-02-04,0.494487,3.7065527,11478.178,39.20367,467.23654,1125.7595,9845.978,1.4941558,2.887628
1901-02-05,0.3945404,2.3868568,11478.144,39.253216,467.14963,1125.7571,9845.983,1.4873377,2.3908656
1901-02-06,0.53296363,4.2879157,11478.148,39.32229,467.0815,1125.7545,9845.99,1.48766,3.0995464
1901-02-07,0.51519984,4.000874,11478.119,39.37058,466.99915,1125.752,9845.997,26.06843,2.993918
1901-02-08,0.4162493,2.673121,11477.923,39.328655,466.84097,1125.749,9846.004,1.4964888,2.503719
1901-02-09,0.42640775,2.792446,11477.654,39.249275,466.64795,1125.7458,9846.011,1.4962742,2.5480719
1901-02-10,0.45492622,3.168683,11477.374,39.166412,466.44797,1125.7424,9846.018,1.4946412,2.6865296
1901-02-11,0.43848744,2.926879,11477.064,39.069798,466.23212,1125.7386,9846.024,1.4955257,2.5978484
1901-02-12,0.5327486,4.2778616,11476.931,39.068798,466.0957,1125.7347,9846.031,1.4907079,3.0993974
1901-02-13,0.5332319,4.3051543,11476.781,39.059887,465.9528,1125.7307,9846.038,1.4941406,3.112681
1901-02-14,0.50065446,3.8107452,11476.578,39.022083,465.78485,1125.7263,9846.045,1.4961864,2.9284532
1901-02-15,0.51265085,3.9952948,11476.367,38.981297,465.61267,1125.7217,9846.052,1.4960309,2.9974744
1901-02-16,0.44864804,3.0871778,11476.072,38.896328,465.4004,1125.7167,9846.059,1.4992816,2.660855
1901-02-17,0.39823452,2.6587024,11475.597,38.718483,465.1017,1125.7112,9846.065,1.5060306,2.5046256
1901-02-18,0.42028114,2.8796816,11475.086,38.526398,464.78073,1125.7052,9846.073,1.5040128,2.5855918
1901-02-19,0.44894347,3.1862574,11474.647,38.378986,464.4896,1125.6987,9846.08,1.4993571,2.6962075
1901-02-20,0.3915473,2.4590662,11474.15,38.20381,464.16647,1125.6918,9846.088,1.5036321,2.429707
1901-02-21,0.4499673,3.0864084,11473.687,38.052597,463.8551,1125.6844,9846.095,1.5018194,2.6636372
1901-02-22,0.4149748,2.7211888,11473.198,37.891487,463.5276,1125.6765,9846.103,1.5027003,2.5266445
1901-02-23,0.39382878,2.5206845,11472.666,37.71313,463.1761,1125.668,9846.109,1.5040684,2.4524784
1901-02-24,0.32120815,1.7381573,11472.099,37.520115,462.80228,1125.6588,9846.117,1.5043892,2.1622434
1901-02-25,0.3797607,2.2358828,11471.633,37.3864,462.47256,1125.6493,9846.125,1.4982976,2.343756
1901-02-26,0.46844262,3.3607748,11471.223,37.285892,462.1659,1125.6394,9846.132,1.4979923,2.7615094
1901-02-27,0.45771325,3.230193,11470.824,37.193047,461.86197,1125.629,9846.14,1.498813,2.7132442
1901-02-28,0.37795264,2.238354,11470.389,37.08442,461.5401,1125.6182,9846.146,1.5004184,2.3459065
1901-03-01,0.49532738,3.681108,11470.04,37.023727,461.2559,1125.6069,9846.153,1.4967346,2.881959
1901-03-02,0.4581759,3.2495,11469.641,36.93788,460.94672,1125.5952,9846.161,1.5005902,2.7220194
1901-03-03,0.30014843,1.5670205,11469.107,36.78431,460.57205,1125.5826,9846.169,1.505568,2.0993373
1901-03-04,0.4313087,2.947354,11468.639,36.66923,460.2241,1125.5696,9846.176,1.500147,2.6079273
1901-03-05,0.41570735,2.6482093,11468.242,36.594124,459.90872,1125.5563,9846.184,1.4978226,2.4961836
1901-03-06,0.48744085,3.5750432,11467.8955,36.547234,459.6155,1125.5426,9846.19,1.4978021,2.8428917
1901-03-07,0.46861923,3.2676,11467.645,36.54988,459.36826,1125.5289,9846.197,1.4932387,2.7254457
1901-03-08,0.30078128,1.5550637,11467.483,36.59632,459.1673,1125.5154,9846.204,1.488857,2.0643535
1901-03-09,0.37895766,2.2285926,11467.407,36.68537,459.00958,1125.5017,9846.211,1.4864573,2.3303866
1901-03-10,0.5072223,3.8202667,11467.402,36.80933,458.88846,1125.4882,9846.217,1.4864014,2.9250176
1901-03-11,0.4889044,3.5608592,11467.293,36.875168,458.7204,1125.474,9846.224,1.4936677,2.8352494
1901-03-12,0.115210354,0.4192966,11467.339,37.01511,458.63242,1125.4606,9846.23,1.4838517,1.425128
1901-03-13,0.29729095,1.5237623,11467.446,37.184498,458.578,1125.4473,9846.236,1.4825597,2.0455961
1901-03-14,0.4171576,2.6272187,11467.653,37.40129,458.57547,1125.4342,9846.242,1.4837222,2.4772606
1901-03-15,0.39763403,2.4157114,11467.882,37.62321,458.5892,1125.4213,9846.248,1.4833119,2.3977697
1901-03-16,0.41652098,2.6174686,11468.119,37.843742,458.6127,1125.4084,9846.254,1.4830894,2.4729402
1901-03-17,0.52247304,4.078083,11468.328,38.045155,458.6281,1125.3954,9846.26,1.4863893,3.0209925
1901-03-18,0.5337635,4.2835827,11468.483,38.21204,458.62225,1125.3822,9846.267,1.4879726,3.0988915
1901-03-19,0.46240252,3.1801028,11468.575,38.34141,458.59213,1125.3688,9846.272,1.4886081,2.6883593
1901-03-20,0.49317428,3.6204426,11468.616,38.441093,458.54196,1125.3551,9846.278,1.4910628,2.854824
1901-03-21,0.44968668,3.0194354,11468.614,38.51391,458.47375,1125.3413,9846.285,1.4917268,2.6313658
1901-03-22,0.46565393,3.226619,11468.628,38.593906,458.4159,1125.3274,9846.291,1.4902769,2.7073078
1901-03-23,0.53558487,4.325364,11468.717,38.71145,458.39502,1125.3137,9846.297,1.4900825,3.1165211
1901-03-24,0.5498753,4.6064663,11468.809,38.826916,458.37817,1125.3,9846.304,1.4922601,3.2233946
1901-03-25,0.46064946,3.1657689,11468.908,38.94297,458.36884,1125.2865,9846.31,1.4916677,2.6861532
1901-03-26,0.41886592,2.6520736,11468.95,39.02554,458.33646,1125.2727,9846.315,1.4917632,2.4943626
1901-03-27,0.5206254,4.0687923,11468.996,39.108143,458.30756,1125.2589,9846.321,1.4909945,3.0213525
1901-03-28,0.5482172,4.5800853,11469.051,39.19307,458.28476,1125.245,9846.328,1.4930208,3.214112
1901-03-29,0.47573477,3.372454,11469.049,39.245308,458.23868,1125.231,9846.334,1.4947933,2.7658567
1901-03-30,0.4282707,2.7598228,11469.055,39.299976,458.19788,1125.2169,9846.34,1.4918857,2.5347083
